

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
3	296	237	20	16	79.5	15
4	338	234	6	4	10.5	15
4	9	232	19	21	159.5	15
5	344	229	3	3	3.5	15
5	354	222	3	2	2.0	15
5	610	221	14	21	151.0	15
6	336	219	13	11	45.0	15
6	142	198	17	21	137.5	15
7	33	184	19	16	58.5	15
8	534	173	13	21	109.5	15
9	21	112	15	21	120.0	15
10	300	63	2	2	1.0	15
10	301	62	8	21	51.0	15
11	222	60	16	21	108.0	15
12	268	52	17	21	190.5	15
13	440	48	13	21	96.0	15
14	358	36	13	21	125.0	15
15	282	19	8	20	57.0	15
16	265	19	8	20	39.5	15

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	285	393	11	21	116.0	16
1	588	316	15	19	96.0	16
2	349	315	13	20	136.0	16
3	298	251	10	4	13.5	16
3	303	239	15	11	52.0	16
3	339	234	6	4	10.5	16
3	10	234	19	21	160.5	16
4	344	228	4	4	7.0	16
4	355	222	3	2	2.0	16
4	610	221	14	21	151.0	16
5	338	219	12	10	40.0	16
5	144	199	17	21	137.5	16
6	35	184	19	16	58.5	16
7	534	174	13	21	109.5	16
8	21	112	15	21	120.0	16
9	301	64	2	2	1.0	16
9	302	63	8	21	51.0	16
10	222	62	16	21	108.0	16
11	268	54	17	21	190.5	16
12	442	48	13	21	96.0	16
13	358	38	13	21	125.0	16
14	282	21	8	20	57.0	16
15	265	20	8	20	39.5	16

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	286	395	11	21	116.0	17
1	588	316	15	19	96.0	17
2	349	316	13	20	136.0	17
3	298	254	4	3	6.0	17
3	303	241	15	10	49.0	17
3	12	235	19	21	160.5	17
4	340	234	6	4	10.5	17
4	345	228	4	4	7.5	17
4	356	222	3	2	2.0	17
4	610	221	14	21	151.0	17
5	339	219	11	9	34.0	17
5	145	201	17	21	137.5	17
6	35	185	19	16	58.5	17
7	536	176	13	21	109.5	17
8	21	113	15	21	120.0	17
9	301	65	2	2	1.0	17
9	302	64	8	21	50.0	17
10	222	63	16	21	108.0	17
11	268	54	17	21	190.5	17
12	444	49	13	21	96.0	17
13	359	40	13	21	125.0	17
14	283	29	7	12	35.0	17
14	283	21	5	4	9.0	17
14	266	21	8	20	39.5	17

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	288	395	11	21	116.0	18
1	351	318	13	20	135.0	18
2	589	316	15	19	96.0	18
3	299	255	3	3	3.5	18
3	304	242	14	10	44.5	18
3	340	236	6	4	10.5	18
3	14	236	19	21	160.5	18
4	343	228	6	6	15.0	18
4	353	223	6	3	6.0	18
4	612	222	14	21	151.0	18
5	342	221	6	5	12.5	18
5	147	201	17	21	137.5	18
6	35	185	19	16	58.5	18
7	536	177	13	21	109.5	18
8	22	113	15	21	120.0	18
9	302	67	2	2	1.0	18
9	303	66	8	21	51.0	18
10	222	63	16	21	108.0	18
11	269	56	17	21	190.5	18
12	444	50	13	21	96.0	18
13	361	41	13	21	125.0	18
14	284	29	6	12	31.5	18
14	284	21	4	4	7.0	18
14	267	21	8	20	39.5	18

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	288	395	11	21	116.0	19
1	351	319	13	20	133.5	19
2	589	317	15	19	96.0	19
3	300	255	2	2	1.0	19
3	305	242	14	10	42.5	19
3	340	238	6	4	10.5	19
3	14	236	19	21	160.5	19
4	341	230	8	6	27.0	19
4	351	224	8	4	11.0	19
4	614	223	14	21	151.0	19
5	342	223	3	3	3.5	19
5	148	202	17	21	137.5	19
6	36	186	19	16	58.5	19
7	537	179	13	21	108.5	19
8	24	115	15	21	120.0	19
9	303	68	2	2	1.0	19
9	304	67	8	21	50.0	19
10	223	63	16	21	108.0	19
11	271	57	17	21	190.5	19
12	445	51	13	20	94.0	19
13	363	43	13	21	125.0	19
14	284	29	6	12	31.5	19
14	267	23	8	20	39.5	19
15	284	21	4	4	7.0	19

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	290	396	11	21	116.0	20
1	353	320	13	20	136.0	20
2	591	317	15	19	96.0	20
3	308	255	5	4	6.0	20
3	305	243	13	10	38.0	20
3	342	238	6	4	10.5	20
3	14	236	19	21	160.5	20
4	341	230	10	6	31.0	20
4	616	224	14	21	151.0	20
5	352	224	7	3	10.0	20
5	148	203	17	21	137.5	20
6	38	187	19	16	58.5	20
7	537	180	13	21	108.5	20
8	26	116	15	21	120.0	20
9	303	68	2	2	1.0	20
9	304	67	8	21	50.0	20
10	223	63	16	21	108.0	20
11	272	57	17	21	190.5	20
12	445	53	13	21	96.0	20
13	363	44	13	21	125.0	20
14	284	29	7	12	35.0	20
14	267	24	8	20	39.5	20
15	284	21	5	4	9.0	20

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	290	397	11	21	116.0	21
1	354	320	13	20	134.5	21
2	591	317	15	19	96.0	21
3	308	254	6	5	10.5	21
3	306	243	12	10	33.0	21
3	344	240	6	4	10.5	21
3	14	237	19	21	160.5	21
4	342	225	21	13	81.0	21
5	618	224	14	21	151.0	21
6	148	204	17	21	137.5	21
7	39	187	19	16	58.5	21
8	538	181	13	21	108.5	21
9	26	116	15	21	120.0	21
10	305	69	2	2	1.0	21
10	306	68	8	21	50.0	21
11	224	63	16	21	108.0	21
12	272	57	17	21	190.5	21
13	445	54	13	21	96.0	21
14	363	46	13	21	125.0	21
15	285	29	6	11	30.0	21
15	268	26	8	20	39.5	21
16	285	21	4	4	7.0	21

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	290	399	11	21	116.0	22
1	356	320	13	20	134.5	22
2	591	317	15	19	96.0	22
3	305	254	9	7	20.5	22
3	306	245	10	8	13.0	22
3	345	241	6	4	10.5	22
3	16	238	19	21	160.5	22
4	343	226	21	13	85.5	22
5	620	224	14	21	151.0	22
6	149	204	17	21	137.5	22
7	39	187	19	16	58.5	22
8	538	181	13	21	108.5	22
9	26	116	15	21	120.0	22
10	306	69	2	2	1.0	22
10	307	68	8	21	50.0	22
11	224	64	16	21	108.0	22
12	274	57	17	21	190.5	22
13	446	54	13	21	96.0	22
14	363	47	13	21	125.0	22
15	268	27	8	20	39.5	22
16	285	23	8	20	54.0	22

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	292	400	11	21	116.0	23
1	356	320	13	20	134.5	23
2	591	319	15	19	95.0	23
3	305	254	9	7	20.5	23
3	306	245	10	8	13.0	23
3	347	241	6	4	10.5	23
3	18	238	19	21	160.5	23
4	345	226	21	13	88.5	23
5	149	205	17	21	137.5	23
6	39	187	19	16	56.5	23
7	538	183	13	21	108.5	23
8	28	116	15	21	120.0	23
9	306	69	2	2	1.0	23
9	307	68	8	21	50.0	23
10	224	64	16	21	108.0	23
11	274	59	17	21	190.5	23
12	446	56	13	21	96.0	23
13	364	48	13	21	125.0	23
14	268	27	8	20	39.5	23
15	285	23	9	20	65.5	23

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	294	401	11	21	117.0	24
1	356	320	13	20	136.0	24
2	593	319	15	19	94.0	24
3	305	254	9	7	21.0	24
3	306	250	3	3	3.0	24
3	310	245	6	5	8.5	24
3	348	243	6	4	10.5	24
3	20	238	19	21	159.5	24
4	346	228	21	13	88.5	24
5	149	207	17	21	137.5	24
6	39	189	19	16	58.5	24
7	540	184	13	21	109.5	24
8	28	116	15	21	120.0	24
9	307	71	2	2	1.0	24
9	308	70	8	21	51.0	24
10	224	66	16	21	109.0	24
11	276	59	17	21	190.5	24
12	446	56	13	21	96.0	24
13	365	50	13	21	126.0	24
14	268	27	8	20	39.5	24
15	285	24	11	20	71.0	24

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	295	401	11	21	117.0	25
1	593	321	15	19	94.0	25
2	356	320	13	20	136.0	25
3	305	253	10	9	25.0	25
3	311	245	5	4	5.0	25
3	349	243	6	4	10.5	25
3	20	239	19	21	159.5	25
4	347	228	21	13	82.0	25
5	149	209	17	21	137.5	25
6	40	189	19	16	58.5	25
7	540	184	13	21	109.5	25
8	28	116	15	21	120.0	25
9	307	72	2	2	1.0	25
9	308	71	8	21	51.0	25
10	226	66	16	21	109.0	25
11	276	59	17	21	190.5	25
12	446	58	13	21	94.5	25
13	366	50	13	21	126.0	25
14	268	27	8	20	39.5	25
15	287	26	11	20	71.0	25

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	295	403	11	21	117.0	26
1	594	321	15	19	96.0	26
2	357	320	13	20	136.0	26
3	305	253	10	9	25.0	26
3	311	245	5	4	5.0	26
3	351	243	6	4	10.5	26
3	20	239	19	21	159.5	26
4	349	228	21	13	82.0	26
5	149	211	17	21	137.5	26
6	41	190	19	16	58.5	26
7	542	184	13	21	109.5	26
8	29	116	15	21	120.0	26
9	308	74	2	2	1.0	26
9	309	73	8	21	51.0	26
10	226	67	16	21	109.0	26
11	448	59	13	21	96.0	26
12	276	59	17	21	190.5	26
13	367	52	13	21	126.0	26
14	268	29	8	20	39.5	26
15	287	26	11	20	71.0	26

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	295	404	11	21	117.0	27
1	595	322	15	19	96.0	27
2	357	320	13	20	136.0	27
3	305	252	12	9	29.5	27
3	322	246	2	2	1.0	27
3	351	243	6	4	10.5	27
3	21	239	19	21	159.5	27
4	349	228	21	13	82.0	27
5	149	211	17	21	137.5	27
6	41	190	19	16	58.5	27
7	544	184	13	21	109.5	27
8	29	116	15	21	120.0	27
9	308	76	2	2	1.0	27
9	309	75	8	21	48.5	27
10	226	67	16	21	109.0	27
11	448	61	13	21	96.0	27
12	278	60	17	21	190.5	27
13	367	52	13	21	126.0	27
14	268	31	8	20	39.5	27
15	289	27	11	20	71.0	27

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	405	11	21	117.0	28
1	597	324	15	19	96.0	28
2	357	320	13	20	136.0	28
3	305	252	13	11	44.5	28
3	318	247	7	4	9.0	28
3	351	245	6	4	10.5	28
3	23	240	19	21	159.5	28
4	349	230	21	13	82.0	28
5	151	211	17	21	137.5	28
6	41	190	19	16	56.5	28
7	546	184	13	21	109.5	28
8	29	116	15	21	120.0	28
9	308	77	2	2	1.0	28
9	309	76	8	21	51.0	28
10	226	69	16	21	109.0	28
11	448	62	13	21	96.0	28
12	279	61	17	21	190.5	28
13	367	54	13	21	125.0	28
14	270	32	8	20	39.5	28
15	289	28	11	20	71.0	28

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	298	407	11	21	117.0	29
1	597	324	15	19	96.0	29
2	359	321	13	20	136.0	29
3	307	247	20	16	70.5	29
4	353	246	6	4	10.5	29
4	23	240	19	21	159.5	29
5	351	231	21	13	80.0	29
6	153	211	17	21	137.5	29
7	43	191	19	16	58.5	29
8	546	184	13	21	109.5	29
9	31	116	15	21	120.0	29
10	310	79	2	2	1.0	29
10	311	78	8	21	51.0	29
11	226	71	16	21	109.0	29
12	280	63	17	21	190.5	29
13	450	62	13	21	96.0	29
14	367	54	13	21	125.0	29
15	270	32	8	20	39.5	29
16	290	28	11	20	71.0	29

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	298	409	11	21	117.0	30
1	597	324	15	19	96.0	30
2	359	322	13	20	136.0	30
3	309	249	20	16	79.5	30
4	353	247	6	4	10.5	30
4	23	240	19	21	159.5	30
5	351	232	21	13	82.0	30
6	155	212	17	21	137.5	30
7	43	192	19	16	58.5	30
8	546	184	13	21	109.5	30
9	33	116	15	21	120.0	30
10	311	81	2	2	1.0	30
10	312	80	8	21	51.0	30
11	226	72	16	21	109.0	30
12	280	65	17	21	190.5	30
13	452	63	13	21	96.0	30
14	367	54	13	21	125.0	30
15	270	32	8	20	39.5	30
16	292	28	11	20	71.0	30

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	298	410	11	21	117.0	31
1	599	325	15	19	96.0	31
2	359	323	13	20	136.0	31
3	355	249	6	4	10.5	31
3	309	249	20	16	79.5	31
4	23	240	19	21	159.5	31
5	353	234	21	13	82.0	31
6	155	213	17	21	136.0	31
7	44	192	19	16	58.5	31
8	546	184	13	21	109.5	31
9	33	118	15	21	120.0	31
10	311	81	2	2	1.0	31
10	312	80	8	21	51.0	31
11	226	73	16	21	109.0	31
12	281	66	17	21	190.5	31
13	453	63	13	21	96.0	31
14	367	54	13	21	125.0	31
15	270	34	8	20	39.5	31
16	292	28	11	20	71.0	31

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	298	411	11	21	117.0	32
1	599	327	15	19	96.0	32
2	360	323	13	20	136.0	32
3	356	249	6	4	10.5	32
3	309	249	20	16	79.5	32
4	25	242	19	21	159.5	32
5	354	234	21	13	80.0	32
6	157	214	17	21	137.5	32
7	46	192	19	16	58.5	32
8	546	184	13	21	107.5	32
9	33	120	15	21	120.0	32
10	313	81	2	2	1.0	32
10	314	80	8	21	50.0	32
11	226	73	16	21	109.0	32
12	281	66	17	21	190.5	32
13	455	65	13	21	94.5	32
14	368	54	13	21	125.0	32
15	271	35	8	20	39.5	32
16	293	29	11	20	71.0	32

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	299	412	11	21	117.0	33
1	601	327	15	19	96.0	33
2	360	323	13	20	136.0	33
3	309	250	20	16	79.5	33
4	356	249	6	4	10.5	33
4	27	243	19	21	159.5	33
5	354	234	21	13	82.0	33
6	157	215	17	21	137.5	33
7	47	193	19	16	58.5	33
8	546	185	13	21	107.5	33
9	33	120	15	21	120.0	33
10	313	81	2	2	1.0	33
10	314	80	8	21	50.0	33
11	228	73	16	21	109.0	33
12	456	66	13	21	94.5	33
13	282	66	17	21	190.5	33
14	369	54	13	21	125.0	33
15	271	36	8	20	39.5	33
16	295	29	11	20	71.0	33

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	301	413	11	21	117.0	34
1	603	328	15	19	96.0	34
2	362	325	13	20	135.0	34
3	356	250	6	4	10.5	34
3	309	250	20	16	79.5	34
4	28	245	19	21	159.5	34
5	354	235	21	13	87.5	34
6	159	215	17	21	137.5	34
7	48	194	19	16	58.5	34
8	547	185	13	21	109.5	34
9	33	121	15	21	120.0	34
10	313	81	2	2	1.0	34
10	314	80	8	21	50.0	34
11	228	73	16	21	109.0	34
12	456	67	13	21	94.5	34
13	283	67	17	21	190.5	34
14	371	54	13	21	125.0	34
15	271	37	8	20	39.5	34
16	297	30	11	20	71.0	34
17	473	6	11	21	77.5	34

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	302	415	11	21	116.0	35
1	7	393	15	21	89.5	35
2	605	328	15	19	96.0	35
3	364	326	13	20	135.0	35
4	309	251	20	16	79.5	35
5	356	250	6	4	10.5	35
5	28	246	19	21	159.5	35
6	354	235	21	13	88.5	35
7	161	216	17	21	137.5	35
8	48	194	19	16	58.5	35
9	549	185	13	21	108.5	35
10	33	122	15	21	120.0	35
11	313	83	2	2	1.0	35
11	314	82	8	21	50.0	35
12	229	73	16	21	109.0	35
13	456	68	13	21	94.5	35
14	285	67	17	21	190.5	35
15	373	55	13	21	125.0	35
16	272	38	8	20	39.5	35
17	297	30	11	20	71.0	35
18	475	8	11	21	77.5	35

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	302	417	11	21	117.0	36
1	9	395	15	21	92.0	36
2	605	328	15	19	97.0	36
3	364	326	13	20	134.5	36
4	309	252	20	16	78.5	36
5	356	250	6	4	10.5	36
5	30	247	19	21	159.5	36
6	354	235	21	13	88.5	36
7	161	217	17	21	137.5	36
8	50	195	18	16	56.5	36
9	551	185	13	21	108.5	36
10	35	122	15	21	121.0	36
11	313	84	2	2	1.0	36
11	314	83	8	21	51.0	36
12	229	73	16	21	109.0	36
13	456	70	13	21	96.0	36
14	287	67	17	21	190.5	36
15	373	56	13	21	125.0	36
16	274	40	8	20	39.5	36
17	298	30	11	20	71.0	36
18	477	9	11	21	77.5	36

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	303	419	11	21	117.0	37
1	10	395	15	21	92.0	37
2	605	328	15	19	97.0	37
3	364	327	13	20	137.0	37
4	356	252	6	4	10.5	37
4	309	252	20	16	78.5	37
5	31	247	19	21	159.5	37
6	354	237	21	13	88.5	37
7	162	217	17	21	137.5	37
8	50	197	18	16	56.5	37
9	553	186	13	21	108.5	37
10	35	124	15	21	121.0	37
11	313	85	2	2	1.0	37
11	314	84	8	21	51.0	37
12	230	73	16	21	109.0	37
13	458	70	13	21	96.0	37
14	287	67	17	21	190.5	37
15	375	57	13	21	125.0	37
16	274	40	8	20	39.5	37
17	299	30	11	20	71.0	37
18	479	9	11	21	77.5	37

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	304	419	11	21	117.0	38
1	10	397	15	21	92.0	38
2	606	329	15	19	97.0	38
3	365	328	13	20	136.0	38
4	310	254	20	16	79.5	38
5	356	252	6	4	10.5	38
5	32	249	19	21	159.5	38
6	354	237	21	13	87.5	38
7	163	219	17	21	137.5	38
8	50	198	18	16	56.5	38
9	555	187	13	21	108.5	38
10	35	125	15	21	121.0	38
11	313	87	2	2	1.0	38
11	314	86	8	21	51.0	38
12	232	73	16	21	108.0	38
13	458	70	13	21	96.0	38
14	287	67	17	21	190.5	38
15	377	57	13	21	125.0	38
16	276	42	8	20	39.5	38
17	301	32	11	20	71.0	38
18	479	10	11	21	77.5	38

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	306	419	11	21	117.0	39
1	11	399	15	21	92.0	39
2	607	331	15	19	97.0	39
3	366	328	13	20	136.0	39
4	310	255	20	16	79.5	39
5	358	252	6	4	10.5	39
5	32	251	19	21	159.5	39
6	356	237	21	13	88.5	39
7	165	219	17	21	137.5	39
8	50	198	18	16	56.5	39
9	557	188	13	21	108.5	39
10	37	127	15	21	121.0	39
11	315	87	2	2	1.0	39
11	316	86	8	21	51.0	39
12	232	75	16	21	109.0	39
13	458	71	13	21	96.0	39
14	288	67	17	21	190.5	39
15	377	57	13	21	125.0	39
16	276	43	8	20	39.5	39
17	301	32	11	20	71.0	39
18	479	10	11	21	77.5	39

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	306	420	11	21	117.0	40
1	12	399	15	21	90.5	40
2	607	331	15	19	97.0	40
3	366	329	13	20	136.0	40
4	310	255	20	16	79.5	40
5	358	252	6	4	10.5	40
5	34	251	19	21	159.5	40
6	356	237	21	13	88.5	40
7	165	219	17	21	137.5	40
8	50	198	18	16	56.5	40
9	557	189	13	21	108.5	40
10	39	128	15	21	121.0	40
11	317	89	2	2	1.0	40
11	318	88	8	21	51.0	40
12	232	75	16	21	109.0	40
13	458	72	13	21	96.0	40
14	290	68	17	21	190.5	40
15	378	59	13	21	125.0	40
16	276	44	8	20	39.5	40
17	302	34	11	20	71.0	40
18	479	12	11	21	77.5	40

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	306	421	11	21	117.0	41
1	13	399	15	21	90.5	41
2	608	331	15	19	97.0	41
3	367	330	13	20	135.0	41
4	312	255	20	16	78.5	41
5	359	253	6	4	10.5	41
5	36	251	19	21	159.5	41
6	357	238	21	13	88.5	41
7	165	220	17	21	137.5	41
8	50	200	18	16	56.5	41
9	558	190	13	21	108.5	41
10	39	130	15	21	121.0	41
11	319	89	2	2	1.0	41
11	320	88	8	21	51.0	41
12	234	75	16	21	109.0	41
13	460	72	13	21	96.0	41
14	291	68	17	21	132.5	41
15	378	59	13	21	125.0	41
16	278	44	8	20	39.5	41
17	303	36	11	20	71.0	41
18	480	12	11	21	77.5	41

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	307	422	11	21	117.0	42
1	13	401	15	21	92.0	42
2	608	333	15	19	97.0	42
3	369	332	13	20	135.0	42
4	312	256	20	16	78.5	42
5	360	255	6	4	10.5	42
5	38	252	19	21	159.5	42
6	358	240	21	13	88.5	42
7	165	220	17	21	137.5	42
8	50	213	2	2	1.0	42
8	53	201	15	16	51.5	42
9	558	190	13	21	108.5	42
10	41	130	15	21	121.0	42
11	320	89	2	2	1.0	42
11	321	88	8	21	51.0	42
12	235	77	16	21	108.0	42
13	460	74	13	21	94.5	42
14	292	70	17	21	190.5	42
15	380	59	13	21	125.0	42
16	279	44	8	20	39.5	42
17	303	38	11	20	71.0	42
18	481	12	11	21	77.5	42
19	77	6	17	21	125.5	42

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	307	422	11	21	117.0	43
1	13	402	15	21	92.0	43
2	608	335	15	19	97.0	43
3	369	334	13	20	135.0	43
4	312	256	20	16	78.5	43
5	360	255	6	4	10.5	43
5	40	252	19	21	157.5	43
6	358	240	21	13	88.5	43
7	165	221	17	21	137.5	43
8	50	203	18	16	56.5	43
9	560	190	13	21	108.5	43
10	41	132	15	21	121.0	43
11	320	89	2	2	1.0	43
11	321	88	8	21	51.0	43
12	235	77	16	21	108.0	43
13	460	76	13	21	94.5	43
14	293	71	17	21	189.0	43
15	382	59	13	21	125.0	43
16	279	45	8	20	39.5	43
17	304	40	11	20	71.0	43
18	481	12	11	21	77.5	43
19	77	6	17	21	125.5	43

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	307	424	11	21	117.0	44
1	13	404	15	21	92.0	44
2	608	335	15	19	97.0	44
3	369	334	13	20	135.0	44
4	314	258	20	16	79.5	44
5	362	255	6	4	10.5	44
5	40	254	19	21	159.5	44
6	360	240	21	13	88.5	44
7	166	221	17	21	137.5	44
8	50	205	18	16	56.5	44
9	560	190	13	21	108.5	44
10	42	134	15	21	121.0	44
11	320	89	2	2	1.0	44
11	321	88	8	21	51.0	44
12	237	77	16	21	108.0	44
13	460	76	13	21	94.5	44
14	293	73	17	21	190.5	44
15	384	60	13	21	125.0	44
16	279	45	8	20	39.5	44
17	304	40	11	20	71.0	44
18	481	13	11	21	77.5	44
19	77	6	17	21	125.5	44

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	308	425	11	21	117.0	45
1	14	406	15	21	92.0	45
2	608	335	15	19	97.0	45
3	370	335	13	20	135.0	45
4	315	258	20	16	79.5	45
5	363	257	6	4	10.5	45
5	40	254	19	21	157.5	45
6	361	242	21	13	88.5	45
7	166	221	17	21	137.5	45
8	50	206	18	16	56.5	45
9	562	190	13	21	108.5	45
10	42	134	15	21	121.0	45
11	320	89	2	2	1.0	45
11	321	88	8	21	51.0	45
12	238	77	16	21	108.0	45
13	460	76	13	21	94.5	45
14	294	73	17	21	187.0	45
15	386	62	13	21	125.0	45
16	279	45	8	20	39.5	45
17	304	40	11	20	71.0	45
18	481	14	11	21	77.5	45
19	101	8	20	19	118.0	45
20	78	6	17	21	126.5	45

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	309	426	11	21	117.0	46
1	14	406	15	21	92.0	46
2	608	335	15	19	97.0	46
3	370	335	13	20	135.0	46
4	365	258	6	4	10.0	46
4	316	258	20	16	79.5	46
5	42	254	19	21	159.5	46
6	363	243	21	13	88.5	46
7	166	222	17	21	137.5	46
8	51	206	18	16	56.5	46
9	562	190	13	21	108.5	46
10	43	134	15	21	121.0	46
11	320	89	2	2	1.0	46
11	321	88	8	21	51.0	46
12	461	78	13	21	94.5	46
13	240	77	16	21	109.0	46
14	295	74	17	21	190.5	46
15	386	62	13	21	125.0	46
16	280	46	8	20	39.5	46
17	304	42	11	20	71.0	46
18	482	14	11	21	77.5	46
19	102	9	20	19	118.0	46
20	78	7	17	21	126.5	46

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	309	426	11	21	117.0	47
1	16	406	15	21	92.0	47
2	372	337	13	20	135.0	47
3	608	336	15	19	97.0	47
4	367	260	6	4	10.0	47
4	318	259	20	16	79.5	47
5	43	254	19	21	157.5	47
6	365	245	21	13	88.5	47
7	166	222	17	21	137.5	47
8	53	208	18	16	54.5	47
9	562	191	13	21	108.5	47
10	43	136	15	21	121.0	47
11	320	89	2	2	1.0	47
11	321	88	8	21	51.0	47
12	462	78	13	21	94.5	47
13	242	77	16	21	109.0	47
