

0	602	427	17	21	133.0	585
1	51	354	20	15	84.0	585
2	57	351	13	7	18.5	585
2	114	328	5	11	14.0	585
2	110	319	9	7	15.5	585
2	125	310	18	20	97.0	585
3	102	309	6	10	26.0	585
3	97	283	17	21	142.5	585
4	587	262	13	20	183.5	585
5	96	197	20	19	215.0	585
6	118	107	17	21	217.0	585
7	516	85	9	21	84.0	585
8	244	79	13	21	45.0	585

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	602	427	17	21	133.0	586
1	52	354	20	15	84.0	586
2	58	351	13	7	18.5	586
2	116	332	4	8	9.0	586
2	113	321	7	6	12.5	586
2	126	312	18	20	97.0	586
3	104	311	6	10	26.0	586
3	98	285	17	21	142.5	586
4	587	264	13	20	183.5	586
5	96	197	20	19	215.0	586
6	118	107	17	21	217.0	586
7	518	86	9	21	84.0	586
8	244	79	13	21	45.0	586

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	603	427	17	21	133.0	587
1	52	355	20	15	84.0	587
2	58	352	13	7	18.5	587
2	117	336	3	5	5.0	587
2	113	321	7	7	13.5	587
2	126	312	18	20	96.0	587
3	105	311	6	10	26.0	587
3	100	285	17	21	142.5	587
4	588	264	13	20	183.5	587
5	98	198	20	19	215.0	587
6	120	109	17	21	217.0	587
7	519	86	9	21	84.0	587
8	244	79	13	21	45.0	587

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	603	427	17	21	134.0	588
1	54	355	20	15	84.0	588
2	60	352	13	7	19.5	588
2	119	336	4	7	9.5	588
2	115	322	5	8	12.5	588
2	126	312	18	20	96.5	588
3	105	311	6	10	26.0	588
3	102	285	17	21	142.5	588
4	590	264	13	20	183.5	588
5	98	198	20	20	216.5	588
6	120	111	17	21	217.5	588
7	520	88	9	21	85.0	588
8	245	79	13	21	46.0	588

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	604	427	17	21	133.0	589
1	54	355	20	15	84.0	589
2	60	352	13	7	19.5	589
2	119	337	4	7	9.5	589
2	115	323	5	8	12.5	589
2	126	313	18	20	98.0	589
3	105	311	7	12	33.0	589
3	103	285	17	21	142.5	589
4	592	265	13	20	183.5	589
5	98	198	20	20	216.5	589
6	122	111	17	21	217.5	589
7	521	88	9	21	85.0	589
8	245	79	13	21	46.0	589

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	606	427	17	21	133.0	590
1	56	355	20	15	84.0	590
2	62	352	13	7	19.5	590
2	121	337	5	8	12.0	590
2	117	324	5	8	12.5	590
2	128	313	18	20	98.0	590
3	105	311	7	12	33.0	590
3	103	285	17	21	142.5	590
4	593	266	13	20	183.5	590
5	98	200	20	20	216.5	590
6	122	112	17	21	217.5	590
7	521	89	9	21	85.0	590
8	246	79	13	21	46.0	590

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	606	427	17	21	133.0	591
1	58	355	20	15	84.0	591
2	64	352	13	7	19.5	591
2	121	339	4	6	7.0	591
2	117	324	5	8	12.5	591
2	128	315	18	20	98.0	591
3	105	312	7	12	33.0	591
3	103	286	17	21	142.5	591
4	593	267	13	20	183.5	591
5	100	200	20	20	216.5	591
6	124	112	17	21	217.5	591
7	523	89	9	21	85.0	591
8	246	79	13	21	46.0	591

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	606	427	17	21	133.0	592
1	58	356	20	15	84.0	592
2	64	353	13	7	19.5	592
2	121	340	3	5	5.0	592
2	117	324	7	8	14.5	592
2	130	316	18	20	98.0	592
3	105	314	6	10	26.0	592
3	96	303	3	4	6.0	592
3	105	288	17	21	142.5	592
4	593	267	13	20	183.5	592
5	101	200	20	20	216.5	592
6	124	113	17	21	217.5	592
7	523	90	9	21	85.0	592
8	246	81	13	21	45.0	592

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	607	428	17	21	133.0	593
1	60	356	20	15	84.0	593
2	66	353	13	7	19.5	593
2	121	340	4	7	8.0	593
2	117	326	7	8	14.5	593
2	130	316	18	20	98.0	593
3	106	314	6	10	26.0	593
3	97	303	2	4	3.0	593
3	105	288	17	21	142.5	593
4	595	268	13	20	183.5	593
5	101	201	20	20	216.5	593
6	124	113	17	21	217.5	593
7	525	92	9	21	85.0	593
8	248	83	13	21	45.0	593

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	609	429	17	21	133.0	594
1	60	356	20	15	84.0	594
2	66	353	13	7	19.5	594
2	121	338	5	11	14.0	594
2	117	328	9	8	16.5	594
2	132	316	18	20	98.0	594
3	106	315	6	10	26.0	594
3	97	304	2	4	3.0	594
3	105	289	17	21	142.5	594
4	595	270	13	20	183.5	594
5	101	202	20	20	216.5	594
6	125	113	17	21	217.5	594
7	526	92	9	21	85.0	594
8	250	83	13	21	45.0	594

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	609	430	17	21	133.0	595
1	60	357	20	15	84.0	595
2	66	354	13	7	19.5	595
2	118	328	10	21	38.5	595
3	134	318	18	20	98.0	595
4	108	316	7	11	30.0	595
4	105	290	17	21	142.5	595
5	595	271	13	20	183.5	595
6	101	202	20	20	216.5	595
7	125	114	17	21	217.5	595
8	526	93	9	21	85.0	595
9	252	83	13	21	45.0	595

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	609	430	17	21	133.0	596
1	60	357	20	15	82.5	596
2	66	354	13	7	19.5	596
2	118	329	10	20	36.5	596
3	134	318	18	20	98.0	596
4	108	316	7	13	35.0	596
5	105	290	17	21	142.5	596
6	596	272	13	20	183.5	596
7	101	202	20	20	216.5	596
8	125	114	17	21	217.5	596
9	526	94	9	21	85.0	596
10	253	85	13	21	46.0	596

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	609	430	17	21	133.0	597
1	60	358	20	15	84.0	597
2	66	355	13	7	19.5	597
2	119	331	10	19	36.0	597
3	136	319	18	20	98.0	597
4	109	318	7	13	36.0	597
5	106	292	17	21	142.5	597
6	596	272	13	20	183.5	597
7	102	203	20	20	216.5	597
8	127	114	17	21	217.5	597
9	528	96	9	21	85.0	597
10	254	86	13	21	46.0	597

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	610	430	17	21	133.0	598
1	60	358	20	15	84.0	598
2	66	355	13	7	19.5	598
2	119	332	11	20	38.0	598
3	136	319	18	20	98.0	598
4	110	319	7	13	36.0	598
5	106	293	17	21	142.5	598
6	597	272	13	20	183.5	598
7	104	205	20	20	216.5	598
8	127	115	17	21	217.5	598
9	528	98	9	21	85.0	598
10	256	86	13	21	46.0	598

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	612	430	17	21	133.0	599
1	61	358	20	15	84.0	599
2	67	355	13	7	19.5	599
2	122	333	9	19	33.5	599
3	137	321	18	20	98.5	599
4	111	319	7	14	38.5	599
5	108	293	17	21	142.5	599
6	597	273	13	20	183.5	599
7	104	205	20	20	216.5	599
8	127	115	17	21	217.5	599
9	528	98	9	21	85.0	599
10	258	88	13	21	45.0	599

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	612	430	17	21	133.5	600
1	61	360	20	15	84.0	600
2	67	357	13	7	18.5	600
2	122	335	9	17	30.5	600
3	137	321	18	20	99.0	600
4	111	319	8	16	45.0	600
5	108	293	17	21	142.5	600
6	597	273	13	20	181.5	600
7	104	205	20	20	216.5	600
8	128	117	17	21	217.5	600
9	530	98	9	21	85.0	600
10	260	90	13	21	46.0	600

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	614	430	17	21	133.5	601
1	61	360	20	15	84.0	601
2	67	357	13	7	18.5	601
2	123	335	10	18	35.0	601
3	139	321	18	20	99.0	601
4	111	321	7	14	38.5	601
5	102	314	2	4	3.0	601
5	110	295	17	21	142.5	601
6	597	274	13	20	183.5	601
7	106	205	20	20	89.5	601
8	130	117	17	21	217.5	601
9	532	100	9	21	85.0	601
10	261	92	13	21	45.0	601

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	614	432	17	21	133.5	602
1	61	360	20	15	84.0	602
2	67	357	13	7	18.5	602
2	124	336	9	17	31.5	602
3	111	323	7	13	36.0	602
4	139	321	18	20	99.0	602
5	102	315	2	4	3.0	602
5	110	297	17	21	142.5	602
6	598	274	13	20	183.5	602
7	108	207	20	20	217.5	602
8	130	117	17	21	217.5	602
9	532	102	9	21	85.0	602
10	263	94	13	21	45.0	602

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	615	432	17	21	133.0	603
1	62	361	20	15	83.0	603
2	68	358	13	7	18.5	603
2	124	336	10	17	32.0	603
3	113	324	7	12	32.0	603
3	140	321	18	20	99.0	603
4	110	298	17	21	142.5	603
5	600	274	13	20	183.5	603
6	108	207	20	20	217.5	603
7	132	118	17	21	217.0	603
8	532	103	9	21	85.0	603
9	263	95	13	21	45.0	603

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	615	434	17	21	133.0	604
1	62	363	20	15	85.5	604
2	68	360	13	7	18.5	604
2	124	337	10	18	35.0	604
3	115	324	7	13	36.0	604
4	142	322	18	20	99.0	604
5	112	298	17	21	142.5	604
6	600	276	13	20	183.5	604
7	108	208	20	20	217.5	604
8	132	118	17	21	217.0	604
9	534	103	9	21	85.0	604
10	265	96	13	21	46.0	604

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	615	435	17	21	132.0	605
1	62	364	20	15	85.5	605
2	68	361	13	7	18.5	605
2	128	350	4	6	7.0	605
2	125	337	10	12	25.0	605
2	115	324	7	13	36.0	605
3	142	322	18	20	99.0	605
4	112	298	17	21	142.5	605
5	602	276	13	20	183.5	605
6	110	209	20	20	217.0	605
7	133	118	17	21	217.0	605
8	536	103	9	21	85.0	605
9	267	96	13	21	45.0	605

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	615	435	17	21	132.0	606
1	62	364	20	15	85.5	606
2	68	361	13	7	18.5	606
2	124	337	11	20	38.0	606
3	116	325	7	12	33.0	606
3	142	324	18	20	99.0	606
4	113	299	17	21	142.5	606
5	604	276	13	20	183.5	606
6	110	211	20	20	217.0	606
7	134	118	17	21	217.0	606
8	538	103	9	21	85.0	606
9	269	96	13	21	44.0	606

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	616	437	17	20	131.0	607
1	62	366	20	15	85.5	607
2	68	363	13	7	18.5	607
2	126	338	10	21	36.5	607
3	116	327	7	11	30.0	607
3	142	324	18	20	99.0	607
4	114	301	17	21	142.5	607
5	605	276	13	20	183.5	607
6	111	211	20	20	217.0	607
7	134	119	17	21	217.0	607
8	539	103	9	21	85.0	607
9	269	96	13	21	45.0	607

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	616	437	17	21	131.0	608
1	64	368	20	15	85.5	608
2	70	365	13	7	18.5	608
2	126	340	11	21	38.0	608
3	116	327	7	11	30.0	608
3	143	326	18	20	98.0	608
4	114	301	17	21	142.5	608
5	605	278	13	20	183.5	608
6	113	212	20	20	217.5	608
7	136	119	17	21	217.0	608
8	541	103	9	21	85.0	608
9	269	96	13	21	45.0	608

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	617	437	17	21	132.0	609
1	64	368	20	15	85.5	609
2	70	365	13	7	18.5	609
2	126	341	11	21	39.0	609
3	117	328	6	10	26.0	609
3	144	326	18	20	98.0	609
4	114	302	17	21	142.5	609
5	605	278	13	20	183.5	609
6	115	212	20	20	217.5	609
7	137	119	17	21	217.0	609
8	543	103	9	21	85.0	609
9	271	96	13	21	45.0	609

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	64	369	20	15	85.5	610
1	70	366	13	7	18.5	610
1	126	342	11	21	39.0	610
2	117	328	6	10	26.0	610
2	144	326	18	20	98.0	610
3	115	302	17	21	142.5	610
4	605	280	13	20	183.5	610
5	115	213	20	20	217.5	610
6	138	119	17	21	217.0	610
7	543	104	9	21	85.0	610
8	271	97	13	21	45.0	610

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	64	369	20	15	85.5	611
1	70	366	13	7	18.5	611
1	128	343	11	21	39.0	611
2	118	330	6	10	26.0	611
2	145	326	18	20	98.0	611
3	109	319	2	4	3.0	611
3	117	304	17	21	142.5	611
4	605	280	13	20	183.5	611
5	116	213	20	20	217.5	611
6	138	120	17	21	217.0	611
7	543	104	9	21	85.0	611
8	271	97	13	21	46.0	611

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	65	369	20	15	84.0	612
1	71	366	13	7	18.5	612
1	128	343	11	21	40.5	612
2	119	330	6	10	26.0	612
2	147	326	18	20	98.5	612
3	117	304	17	21	142.5	612
4	605	282	13	20	183.5	612
5	116	213	20	19	215.0	612
6	138	120	17	21	217.0	612
7	545	104	9	21	85.0	612
8	272	98	13	21	45.0	612

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	65	371	20	15	85.5	613
1	71	368	13	7	18.5	613
1	129	343	11	21	40.5	613
2	121	330	7	12	33.0	613
2	147	327	18	20	98.5	613
3	117	304	17	21	142.5	613
4	607	282	13	20	183.5	613
5	116	214	20	19	215.0	613
6	139	121	17	21	217.0	613
7	546	106	9	21	85.0	613
8	272	99	13	21	45.0	613

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	66	371	20	15	84.0	614
1	72	368	13	7	18.5	614
1	129	343	11	21	40.5	614
2	123	331	6	11	28.5	614
2	147	327	18	20	98.5	614
3	117	305	17	21	142.5	614
4	607	282	13	20	183.5	614
5	116	215	20	19	215.0	614
6	139	122	17	21	217.0	614
7	546	106	9	21	85.0	614
8	272	100	13	21	45.0	614

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	66	373	20	15	84.0	615
1	72	370	13	7	18.5	615
1	129	343	11	21	40.5	615
2	125	331	6	11	28.5	615
2	147	327	18	20	98.5	615
3	118	305	17	21	142.5	615
4	608	282	13	20	183.5	615
5	116	216	20	19	215.0	615
6	9	153	15	21	221.5	615
7	141	122	17	21	217.0	615
8	546	107	9	21	85.0	615
9	273	100	13	21	45.0	615

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	66	374	20	15	84.0	616
1	72	371	13	7	18.5	616
1	129	343	11	21	40.5	616
2	125	331	6	11	28.5	616
2	148	329	18	20	97.5	616
3	118	305	17	21	142.5	616
4	610	283	13	20	183.5	616
5	117	216	20	19	215.0	616
6	9	153	15	21	221.5	616
7	142	122	17	21	217.0	616
8	546	108	9	21	85.0	616
9	273	100	13	21	45.0	616

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	66	374	20	15	84.0	617
1	72	371	13	7	18.5	617
1	130	344	11	20	39.5	617
2	125	333	6	11	28.5	617
2	148	329	18	20	97.5	617
3	118	307	17	21	142.5	617
4	610	283	13	20	182.5	617
5	117	216	20	19	215.0	617
6	9	153	15	21	221.5	617
7	142	124	17	21	217.0	617
8	548	109	9	21	85.0	617
9	275	101	13	21	45.0	617

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	66	375	20	15	84.0	618
1	72	372	13	7	18.5	618
1	130	345	11	20	39.5	618
2	125	335	6	10	26.0	618
2	149	331	18	20	99.5	618
3	120	309	17	21	142.5	618
4	611	283	13	20	183.5	618
5	117	216	20	19	215.0	618
6	11	155	15	21	221.5	618
7	142	124	17	21	217.0	618
8	548	109	9	21	84.0	618
9	276	103	13	21	45.0	618
10	576	7	15	21	81.5	618

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	66	375	20	15	84.0	619
1	72	372	13	7	18.5	619
1	127	335	14	32	70.0	619
2	151	333	18	20	99.5	619
3	120	309	17	21	142.5	619
4	611	284	13	20	183.5	619
5	117	216	20	19	215.0	619
6	13	155	15	21	221.5	619
7	143	126	17	21	217.0	619
8	276	111	9	13	29.0	619
9	550	110	9	21	85.0	619
10	284	103	5	7	12.5	619
10	578	8	15	21	85.5	619

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	68	375	20	15	84.0	620
1	74	372	13	7	18.5	620
1	127	335	14	34	77.5	620
2	151	333	18	20	99.5	620
3	122	309	17	21	142.5	620
4	611	284	13	20	183.5	620
5	119	216	20	19	215.0	620
6	13	157	15	21	221.5	620
7	143	127	17	21	217.0	620
8	551	112	9	21	85.0	620
9	276	103	13	21	45.0	620
10	579	10	15	21	84.5	620

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	68	377	20	15	84.0	621
1	74	374	13	7	18.5	621
1	127	336	14	33	74.5	621
2	152	335	18	20	99.5	621
3	122	310	17	21	142.5	621
4	611	286	13	20	183.5	621
5	120	216	20	19	215.0	621
6	15	157	15	21	221.5	621
7	143	127	17	21	217.0	621
8	551	112	9	21	85.0	621
9	276	103	13	21	45.0	621
10	580	11	15	21	84.5	621

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	68	379	20	15	84.0	622
1	74	376	13	7	18.5	622
1	152	337	18	20	99.5	622
2	128	337	14	33	73.5	622
3	123	311	17	21	142.5	622
4	613	288	13	20	183.5	622
5	122	218	20	19	215.0	622
6	15	157	15	21	221.5	622
7	144	127	17	21	217.0	622
8	552	114	9	21	85.0	622
9	277	103	13	21	45.0	622
10	581	12	15	21	84.5	622

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	69	381	20	15	84.0	623
1	75	378	13	7	18.5	623
1	133	351	11	21	40.5	623
2	153	339	18	20	98.5	623
3	130	338	7	12	33.0	623
3	123	312	17	21	142.5	623
4	613	288	13	20	183.5	623
5	122	220	20	19	215.0	623
6	15	157	15	21	221.5	623
7	146	129	17	21	217.0	623
8	552	115	9	21	85.0	623
9	277	105	13	21	45.0	623
10	582	14	15	21	84.5	623

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	69	381	20	15	84.0	624
1	75	378	13	7	18.5	624
1	135	351	11	21	39.0	624
2	153	339	18	20	97.5	624
3	130	338	7	13	36.0	624
4	125	312	17	21	142.5	624
5	614	289	13	20	183.5	624
6	122	220	20	20	216.0	624
7	16	159	15	21	222.5	624
8	147	130	17	21	217.5	624
9	552	116	9	21	85.0	624
10	277	105	13	21	46.0	624
11	583	16	15	21	85.5	624

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	70	383	20	15	84.0	625
1	76	380	13	7	18.5	625
1	137	351	11	21	39.0	625
2	154	339	18	20	97.5	625
3	130	339	7	12	33.0	625
3	127	313	17	21	142.5	625
4	614	291	13	20	183.5	625
5	124	222	20	19	214.0	625
6	16	160	15	21	222.5	625
7	147	130	17	21	217.5	625
8	554	116	9	21	85.0	625
9	278	106	13	21	46.0	625
10	583	18	15	21	85.5	625

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	70	383	20	15	84.0	626
1	76	380	13	7	18.5	626
1	138	352	11	21	39.0	626
2	131	341	6	10	26.0	626
2	155	340	18	20	97.5	626
3	128	315	17	21	142.5	626
4	614	293	13	20	183.5	626
5	126	223	20	19	214.0	626
6	16	160	15	21	222.5	626
7	148	130	17	21	217.5	626
8	555	118	9	21	85.0	626
9	279	108	13	21	46.0	626
10	585	19	15	21	85.5	626

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	71	385	20	15	84.0	627
1	77	382	13	7	18.5	627
1	144	363	5	11	14.0	627
1	140	353	9	8	16.5	627
1	133	342	6	11	28.5	627
1	155	340	18	20	97.5	627
2	128	316	17	21	142.5	627
3	615	293	13	20	183.5	627
4	127	223	20	19	214.0	627
5	18	160	15	21	222.5	627
6	148	131	17	21	217.5	627
7	555	119	9	21	85.0	627
8	281	109	13	21	46.0	627
9	586	19	15	21	85.5	627

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	73	385	20	15	84.0	628
1	79	382	13	7	18.5	628
1	140	354	10	21	37.5	628
2	156	342	18	20	97.5	628
3	135	342	7	12	33.0	628
3	130	316	17	21	142.5	628
4	616	293	13	20	183.5	628
5	127	224	20	19	211.5	628
6	19	160	15	21	221.5	628
7	150	133	17	21	216.0	628
8	555	121	9	21	85.0	628
9	281	110	13	21	46.0	628
10	586	21	15	21	85.5	628

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	73	386	20	15	84.0	629
1	79	383	13	7	18.5	629
1	140	355	11	21	39.0	629
2	158	342	18	20	98.5	629
3	135	342	7	12	33.0	629
3	130	316	17	21	142.5	629
4	618	294	13	20	183.5	629
5	128	224	20	19	215.0	629
6	19	161	15	21	221.5	629
7	152	135	17	21	217.0	629
8	556	121	9	21	85.0	629
9	281	112	13	21	45.0	629
10	586	22	15	21	85.5	629

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	75	388	20	15	84.0	630
1	81	385	13	7	18.5	630
1	140	355	11	21	40.0	630
2	135	344	7	11	30.0	630
2	158	342	18	20	98.5	630
3	132	318	17	21	142.5	630
4	618	294	13	20	183.5	630
5	129	226	20	19	215.0	630
6	20	161	15	21	221.5	630
7	154	135	17	21	217.0	630
8	557	121	9	21	85.0	630
9	283	114	13	21	45.0	630
10	588	22	15	21	85.5	630

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	75	388	20	15	84.0	631
1	81	385	13	7	18.5	631
1	140	356	11	21	40.0	631
2	135	344	7	11	30.0	631
2	158	342	18	20	96.5	631
3	133	318	17	21	142.5	631
4	618	296	13	20	183.5	631
5	130	226	20	19	215.0	631
6	20	163	15	21	221.5	631
7	154	135	17	21	217.0	631
8	559	121	9	21	85.0	631
9	283	116	13	21	45.0	631
10	588	22	15	21	85.5	631

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	77	388	20	15	85.5	632
1	83	385	13	7	18.5	632
1	140	356	11	21	40.0	632
2	135	345	6	10	26.0	632
2	158	342	18	20	96.5	632
3	126	334	3	4	6.0	632
3	135	319	17	21	142.5	632
4	131	226	20	19	215.0	632
5	22	163	15	21	221.5	632
6	155	135	17	21	217.0	632
7	559	121	9	21	85.0	632
8	284	116	13	21	45.0	632
9	588	23	15	21	85.5	632

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	78	392	19	13	82.5	633
1	84	387	13	7	19.5	633
1	142	357	11	21	40.0	633
2	136	345	7	11	30.0	633
2	160	343	18	20	97.0	633
3	127	335	4	4	9.0	633
3	137	319	17	21	142.5	633
4	132	227	20	19	215.0	633
5	22	163	15	21	221.5	633
6	155	135	17	21	217.0	633
7	559	121	9	21	85.0	633
8	284	116	13	21	45.0	633
9	588	25	15	21	85.5	633

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	78	390	20	15	85.5	634
1	84	387	13	7	19.5	634
1	142	358	11	20	39.0	634
2	136	345	7	13	36.0	634
3	162	343	18	20	97.0	634
4	127	337	4	4	8.5	634
4	137	319	17	21	142.5	634
5	132	227	20	19	215.0	634
6	23	165	15	21	221.5	634
7	155	137	17	21	217.0	634
8	560	121	9	21	85.0	634
9	284	118	13	21	45.0	634
10	588	25	15	21	85.5	634

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	78	390	20	15	85.5	635
1	84	387	13	7	19.5	635
1	138	345	15	33	74.0	635
2	162	344	18	20	97.0	635
3	129	337	4	4	8.5	635
3	139	319	17	21	142.5	635
4	132	228	20	19	215.0	635
5	23	165	15	21	221.5	635
6	157	137	17	21	217.0	635
7	561	121	9	21	85.0	635
8	284	119	13	21	45.0	635
9	590	25	15	21	85.5	635

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	79	390	20	15	85.0	636
1	85	387	13	7	19.5	636
1	144	358	11	20	39.5	636
2	138	347	7	11	30.0	636
2	162	346	18	20	98.0	636
3	129	337	6	5	15.0	636
3	141	321	17	21	142.5	636
4	132	228	20	20	217.0	636
5	23	165	15	20	218.5	636
6	158	139	17	21	217.0	636
7	561	121	9	21	84.0	636
8	284	119	13	21	45.0	636
9	590	31	14	16	55.5	636
10	592	26	13	7	21.5	636

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	80	390	20	15	85.0	637
1	86	387	13	7	19.5	637
1	144	358	11	21	40.5	637
2	162	348	18	20	98.0	637
3	138	347	7	11	30.0	637
3	129	337	8	5	18.5	637
3	143	321	17	21	142.5	637
4	134	228	20	20	217.5	637
5	24	165	15	21	221.5	637
6	159	141	17	21	217.0	637
7	561	122	9	21	84.0	637
8	286	119	13	21	45.0	637
9	591	28	15	21	85.5	637

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	82	392	20	15	85.0	638
1	88	389	13	7	19.5	638
1	146	358	10	21	40.0	638
2	162	350	18	20	98.0	638
3	139	347	6	11	28.5	638
3	130	337	7	5	16.0	638
3	143	321	17	21	142.5	638
4	136	228	20	20	217.5	638
5	24	165	15	21	221.5	638
6	161	143	17	21	217.0	638
7	561	124	9	21	84.0	638
8	286	119	13	21	45.0	638
9	592	29	15	21	85.5	638

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	82	392	20	15	85.0	639
1	88	389	13	7	19.5	639
1	147	360	10	19	37.5	639
2	164	350	18	20	98.0	639
3	140	349	7	11	30.0	639
3	131	339	8	5	18.5	639
3	145	323	16	21	140.5	639
4	138	228	20	20	217.5	639
5	24	165	15	21	221.5	639
6	162	143	17	21	217.0	639
7	563	124	9	21	84.0	639
8	288	121	13	21	45.0	639
9	593	31	15	21	85.5	639

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	82	392	20	15	85.0	640
1	88	389	13	7	19.5	640
1	147	360	10	19	37.5	640
2	165	351	18	20	98.0	640
3	141	350	6	10	26.0	640
3	132	339	8	5	18.5	640
3	146	324	17	21	142.5	640
4	139	230	20	20	216.5	640
5	24	165	15	21	221.5	640
6	162	145	17	21	217.0	640
7	565	124	9	21	84.0	640
8	290	121	13	21	46.0	640
9	595	33	15	21	85.5	640

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	82	392	20	15	85.0	641
1	88	389	13	7	19.5	641
1	149	360	10	19	36.0	641
2	167	351	18	20	98.0	641
3	141	351	6	9	23.0	641
3	132	339	8	5	18.5	641
3	146	325	17	21	142.5	641
4	139	230	20	20	216.5	641
5	25	167	15	21	221.5	641
6	163	145	17	21	216.0	641
7	567	126	9	21	84.0	641
8	291	122	13	21	45.0	641
9	596	33	15	21	85.5	641

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	82	392	20	15	85.0	642
1	88	389	13	7	19.5	642
1	149	360	11	20	39.5	642
2	167	351	18	20	98.0	642
3	141	351	6	9	23.0	642
3	132	339	8	5	18.5	642
3	146	325	17	21	142.5	642
4	139	230	20	20	216.5	642
5	27	169	15	21	222.5	642
6	163	147	17	21	216.0	642
