

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	342	132	10	20	41.5	48
1	213	5	18	20	123.0	48

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	344	134	10	20	40.5	49
1	214	7	18	20	122.0	49

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	216	7	18	20	122.0	50

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	216	7	18	24	130.0	51

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	216	9	18	20	122.5	52

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	216	9	18	20	122.5	53

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	218	9	18	20	122.5	54

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	8	246	18	20	106.5	55
1	220	9	18	20	122.5	55

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	8	247	18	20	106.5	56
1	220	11	18	20	122.5	56

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	8	249	18	20	106.5	57
1	220	13	18	20	122.5	57

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	10	251	18	20	106.5	58
1	221	14	18	20	122.5	58

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	12	251	18	20	106.5	59
1	221	16	18	20	122.5	59

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	13	252	18	20	106.5	60
1	223	18	18	20	123.5	60

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	15	254	18	20	177.0	61
1	223	18	18	20	123.5	61

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	17	254	18	20	106.5	62
1	224	18	18	20	123.5	62

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	17	255	18	20	106.5	63
1	224	18	18	20	124.5	63

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	19	257	18	20	106.5	64
1	225	19	18	20	129.5	64

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	20	259	18	20	112.5	65
1	225	20	18	20	124.5	65

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	21	261	18	20	106.5	66
1	226	20	18	20	124.5	66

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	21	261	18	20	106.5	67
1	226	21	18	20	124.5	67

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	21	261	18	20	106.5	68
1	226	23	18	20	123.5	68

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	23	262	18	20	106.5	69
1	358	154	10	20	41.5	69
2	226	25	18	20	123.5	69

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	23	264	18	25	109.5	70
1	359	154	10	20	41.5	70
2	228	27	18	20	123.5	70

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	23	265	18	20	106.5	71
1	360	156	10	20	41.5	71
2	228	27	18	20	123.5	71

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	23	266	18	21	110.0	72
1	360	156	10	20	39.5	72
2	228	27	18	20	123.0	72

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	24	267	18	20	105.5	73
1	360	157	10	20	40.5	73
2	228	27	18	20	123.0	73

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	25	269	18	20	105.5	74
1	360	158	10	20	39.5	74
2	230	27	18	20	123.0	74

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	27	269	18	20	105.5	75
1	360	160	10	20	39.5	75
2	230	27	18	20	123.0	75

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	27	270	18	20	105.5	76
1	360	159	10	21	43.5	76
2	230	27	18	20	123.0	76

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	28	270	18	20	105.5	77
1	360	160	10	20	39.5	77
2	232	28	18	20	123.0	77

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	29	272	18	20	105.5	78
1	362	161	10	20	39.5	78
2	232	30	18	20	123.0	78

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	29	272	18	20	105.5	79
1	362	161	10	20	39.5	79
2	232	31	18	20	123.0	79

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	29	274	18	20	105.5	80
1	363	162	10	20	39.5	80
2	232	32	18	20	123.0	80

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	31	274	18	20	105.5	81
1	364	162	10	20	39.5	81
2	232	32	18	20	123.0	81

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	32	274	18	20	112.0	82
1	364	162	10	20	39.5	82
2	232	32	18	20	123.0	82

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	33	274	18	20	105.5	83
1	363	162	12	20	51.5	83
2	232	33	18	20	123.0	83

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	33	274	18	20	106.5	84
1	367	162	10	20	40.5	84
2	232	33	20	20	127.0	84

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	33	274	18	20	106.5	85
1	367	164	10	20	41.5	85
2	235	35	18	20	123.5	85

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	34	274	18	20	106.5	86
1	367	166	10	20	40.5	86
2	235	35	18	20	123.5	86

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	36	274	18	20	106.5	87
1	367	167	10	20	40.5	87
2	236	35	18	20	123.5	87

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	36	274	18	20	106.5	88
1	368	169	10	20	41.5	88
2	237	37	18	20	123.5	88

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	37	274	18	20	106.5	89
1	370	171	10	20	41.5	89
2	238	38	18	20	123.5	89

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	37	274	18	20	106.5	90
1	370	172	10	20	41.5	90
2	239	38	18	20	123.5	90

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	39	274	18	20	161.0	91
1	371	174	10	20	41.5	91
2	239	39	18	20	123.5	91

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	39	274	18	20	105.5	92
1	373	176	10	20	41.5	92
2	239	39	18	20	123.5	92

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	41	274	18	20	105.5	93
1	373	176	10	20	41.5	93
2	239	39	18	20	123.5	93

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	43	276	18	20	105.5	94
1	373	177	10	20	41.5	94
2	239	39	18	20	123.5	94

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	45	276	18	20	105.5	95
1	373	179	10	20	40.5	95
2	240	40	18	20	123.5	95

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	46	276	18	20	106.5	96
1	374	180	10	20	41.5	96
2	237	40	21	20	129.0	96

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	46	276	18	20	106.5	97
1	374	181	10	20	41.5	97
2	242	41	18	20	123.5	97

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	48	277	18	20	106.5	98
1	376	183	10	20	41.5	98
2	243	43	18	20	123.0	98

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	49	278	18	20	106.5	99
1	377	184	10	20	41.5	99
2	244	43	18	20	123.0	99

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	49	278	18	20	106.5	100
1	379	184	10	20	41.5	100
2	246	44	18	20	123.0	100

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	51	279	18	20	106.5	101
1	381	184	10	20	41.5	101
2	248	44	18	20	123.5	101

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	51	279	18	20	106.5	102
1	381	185	10	20	41.5	102
2	248	46	18	20	123.5	102

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	53	279	18	20	106.5	103
1	382	187	10	20	41.5	103
2	249	47	18	20	123.5	103

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	55	280	18	20	106.5	104
1	382	189	10	20	41.5	104
2	249	48	18	20	122.5	104

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	57	280	18	20	106.5	105
1	383	190	10	20	40.5	105
2	251	50	18	20	125.5	105

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	59	280	18	20	106.5	106
1	384	191	10	20	40.5	106
2	253	51	18	20	123.5	106

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	59	280	18	20	106.5	107
1	386	191	10	20	40.5	107
2	253	53	18	20	123.5	107

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	59	280	18	20	106.5	108
1	387	191	10	20	41.5	108
2	255	55	18	20	122.5	108

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	59	280	18	20	106.5	109
1	387	191	10	20	41.5	109
2	255	55	18	20	122.5	109

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	61	280	18	20	106.5	110
1	387	193	10	20	40.5	110
2	255	56	18	20	122.5	110

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	63	280	18	20	106.5	111
1	387	193	10	20	40.5	111
2	255	56	18	20	122.5	111

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	63	281	18	20	105.5	112
1	387	193	10	20	40.5	112
2	255	58	18	20	122.5	112

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	63	283	18	20	105.5	113
1	387	193	10	20	47.5	113
2	255	59	18	20	122.5	113

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	65	283	18	20	105.5	114
1	387	195	10	20	41.5	114
2	255	61	18	20	122.5	114

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	65	285	18	20	105.5	115
