

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	417	20	19	271.5	6
1	158	290	12	20	77.0	6
2	13	286	12	20	75.0	6
3	308	278	20	15	80.5	6
4	165	266	14	19	146.5	6
5	380	242	14	22	83.5	6
6	121	210	255	155	1326.0	6
6	82	206	11	20	97.5	6
7	40	204	18	20	137.0	6
8	602	175	17	20	181.5	6
9	114	172	14	20	87.0	6
10	19	86	20	18	69.5	6
11	529	15	19	20	77.5	6

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	418	20	19	271.5	7
1	224	412	3	8	4.0	7
1	158	290	12	20	81.0	7
2	15	286	12	20	75.0	7
3	310	278	20	15	80.5	7
4	165	266	14	19	146.5	7
5	380	246	14	20	81.0	7
6	121	210	255	155	1315.5	7
6	82	208	11	20	97.5	7
7	40	204	18	20	138.0	7
8	604	175	17	20	181.5	7
9	116	173	14	20	90.5	7
10	19	87	20	18	69.5	7
11	529	15	19	20	77.5	7

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	238	419	20	19	272.5	8
1	158	290	12	20	77.0	8
2	15	286	12	20	75.0	8
3	310	278	20	15	80.5	8
4	167	268	14	17	108.0	8
5	381	247	14	20	75.0	8
6	121	210	255	155	1310.0	8
6	84	208	11	20	97.5	8
7	40	204	18	20	138.0	8
8	604	176	17	20	181.5	8
9	118	173	14	20	87.0	8
10	21	87	20	18	69.5	8
11	529	15	19	20	77.5	8

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	240	419	20	19	272.0	9
1	267	355	6	3	8.0	9
1	160	290	12	20	77.0	9
2	16	287	12	20	75.0	9
3	310	280	20	15	80.5	9
4	169	268	14	17	108.0	9
5	382	247	14	20	75.0	9
6	351	229	6	7	8.5	9
6	121	210	255	155	1297.0	9
6	84	208	11	20	97.5	9
7	42	204	18	20	138.0	9
8	605	176	17	20	181.5	9
9	120	173	14	20	87.0	9
10	21	87	20	18	69.5	9
11	529	15	19	22	86.0	9

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	240	419	20	19	272.0	10
1	160	291	12	20	77.5	10
2	17	287	12	20	75.0	10
3	312	280	20	15	81.5	10
4	171	268	14	18	140.0	10
5	384	247	14	20	78.5	10
6	121	210	255	155	1328.0	10
6	85	208	11	20	97.5	10
7	42	204	18	20	138.0	10
8	607	176	17	20	181.5	10
9	120	175	14	20	87.0	10
10	22	88	20	18	70.5	10
11	530	17	19	20	77.5	10

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	241	419	20	19	272.0	11
1	161	293	12	20	77.5	11
2	18	288	12	20	75.0	11
3	313	280	20	15	80.5	11
4	173	268	18	20	153.5	11
5	386	247	14	20	75.0	11
6	121	210	255	155	1347.5	11
6	85	209	11	20	97.5	11
7	42	205	18	20	138.0	11
8	120	176	14	20	87.0	11
9	608	174	17	22	185.5	11
10	24	90	20	18	70.5	11
11	367	52	3	3	2.5	11
11	370	48	3	3	2.5	11
11	530	19	19	20	77.5	11

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	242	419	20	19	272.0	12
1	161	293	12	20	78.5	12
2	19	289	12	20	76.0	12
3	313	280	20	15	80.5	12
4	175	270	14	20	141.5	12
5	388	247	14	20	75.0	12
6	121	210	255	155	1339.0	12
6	85	210	11	20	97.5	12
7	44	205	18	20	138.0	12
8	610	178	17	20	180.0	12
9	121	177	14	20	87.0	12
10	26	90	20	18	69.5	12
11	530	20	19	20	77.5	12

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	243	419	20	19	272.0	13
1	161	293	12	20	78.5	13
2	20	289	12	20	76.0	13
3	315	282	20	15	80.5	13
4	176	270	14	20	144.5	13
5	388	248	14	20	75.0	13
6	86	212	11	20	97.5	13
7	121	210	255	155	1357.0	13
7	44	207	18	20	138.0	13
8	611	180	17	20	180.0	13
9	121	179	14	20	87.0	13
10	28	90	20	18	69.5	13
11	530	20	19	20	77.5	13

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	245	419	20	19	272.0	14
1	161	294	12	20	78.5	14
2	20	291	12	20	75.0	14
3	316	282	20	15	80.5	14
4	176	270	14	20	145.5	14
5	390	249	14	20	75.0	14
6	87	212	11	20	97.5	14
7	121	210	255	155	1338.0	14
7	46	209	18	20	138.0	14
8	613	182	17	20	180.0	14
9	121	179	14	20	87.0	14
10	30	92	20	18	73.0	14
11	532	20	19	20	77.5	14

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	245	419	20	19	272.0	15
1	161	294	12	20	78.5	15
2	22	293	12	20	75.0	15
3	316	278	20	19	85.0	15
4	176	270	14	20	145.5	15
5	392	251	14	20	75.0	15
6	89	214	11	20	97.5	15
7	47	211	18	20	138.0	15
8	121	210	255	155	1307.0	15
8	615	183	17	20	180.0	15
9	122	179	14	20	87.0	15
10	30	94	20	18	74.0	15
11	534	22	19	20	77.5	15

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	245	419	20	19	272.0	16
1	161	295	12	20	78.5	16
2	22	294	12	20	75.0	16
3	316	283	20	15	80.5	16
4	177	270	14	20	145.5	16
5	393	251	14	20	75.0	16
6	91	215	11	20	97.5	16
7	121	210	255	155	1300.0	16
7	47	210	18	23	143.5	16
8	615	183	17	20	180.0	16
9	123	179	14	20	87.0	16
10	30	95	20	18	74.0	16
11	534	22	19	20	77.5	16

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	245	419	20	19	272.0	17
1	161	295	12	20	78.5	17
2	22	294	12	20	75.0	17
3	316	283	20	15	80.5	17
4	177	270	14	20	146.5	17
5	394	252	14	20	75.0	17
6	93	215	11	20	97.5	17
7	47	213	18	20	137.0	17
8	121	210	255	155	1306.5	17
8	615	184	17	20	180.0	17
9	124	180	14	20	87.0	17
10	31	95	20	18	74.0	17
11	535	22	19	20	77.5	17
12	333	11	5	6	6.0	17

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	247	420	20	19	272.0	18
1	162	296	12	20	77.5	18
2	24	294	12	20	75.0	18
3	316	285	20	15	80.5	18
4	177	272	14	20	147.5	18
5	394	252	14	20	75.0	18
6	95	216	13	20	103.0	18
7	49	215	18	20	137.0	18
8	121	210	255	155	1306.5	18
8	615	184	17	20	180.0	18
9	126	181	14	20	87.0	18
10	31	95	20	18	74.0	18
11	537	22	19	20	77.5	18

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	421	20	19	272.0	19
1	163	296	12	20	77.5	19
2	24	296	12	20	76.5	19
3	316	287	20	15	80.5	19
4	178	273	14	20	145.5	19
5	396	253	14	20	75.0	19
6	95	216	11	20	97.5	19
7	49	215	18	20	137.0	19
8	121	207	255	158	1334.5	19
8	617	186	17	20	180.0	19
9	127	181	14	20	87.0	19
10	31	96	20	18	74.0	19
11	539	24	19	20	77.5	19

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	423	20	19	272.0	20
1	24	297	12	20	76.5	20
2	164	296	12	20	77.5	20
3	316	288	20	15	80.5	20
4	178	273	14	20	143.5	20
5	397	253	14	20	75.0	20
6	96	216	11	20	97.5	20
7	50	216	18	20	138.0	20
8	121	210	255	155	1330.5	20
8	619	186	17	20	180.0	20
9	127	181	14	20	87.0	20
10	31	97	20	18	74.0	20
11	539	25	23	20	81.5	20

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	251	423	20	19	272.0	21
1	24	298	12	20	76.5	21
2	166	296	12	20	77.5	21
3	316	288	20	15	80.5	21
4	178	274	14	19	108.5	21
5	397	253	14	20	75.0	21
6	98	216	11	20	97.5	21
7	52	216	18	20	137.0	21
8	121	210	255	155	1334.5	21
8	619	186	17	20	180.0	21
9	128	183	14	20	87.0	21
10	31	97	20	18	74.0	21
11	539	25	19	20	77.5	21

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	252	424	20	19	272.0	22
1	24	298	12	20	76.5	22
2	166	297	12	20	77.5	22
3	316	288	20	15	80.5	22
4	180	275	14	20	139.5	22
5	399	253	14	20	75.0	22
6	98	217	11	20	97.5	22
7	53	217	18	20	137.0	22
8	121	210	255	155	1354.5	22
8	619	188	17	20	180.0	22
9	128	184	14	20	87.0	22
10	33	98	20	18	74.0	22
11	539	25	19	20	80.5	22

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	254	424	20	19	272.0	23
1	24	298	12	20	76.5	23
2	167	297	12	20	77.5	23
3	317	288	20	15	80.5	23
4	182	277	14	20	139.5	23
5	399	253	14	20	75.0	23
6	55	219	18	20	137.0	23
7	98	217	11	20	97.5	23
8	121	210	255	155	1362.5	23
8	130	184	14	20	87.0	23
9	34	100	20	18	74.0	23
10	539	25	19	20	76.5	23

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	256	425	20	19	272.0	24
1	24	300	12	20	76.0	24
2	169	298	12	20	77.5	24
3	317	288	20	15	80.5	24
4	182	277	14	19	111.0	24
5	401	255	14	20	75.0	24
6	56	219	18	20	136.0	24
7	98	218	11	20	97.5	24
8	121	210	255	155	1361.5	24
8	130	184	14	20	87.0	24
9	34	100	20	18	69.5	24
10	541	25	19	20	77.5	24

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	426	20	19	272.0	25
1	26	300	12	20	76.0	25
2	169	298	12	20	77.5	25
3	319	290	20	15	80.5	25
4	184	278	14	20	139.5	25
5	403	256	14	20	75.0	25
6	58	221	18	20	136.0	25
7	99	220	11	20	97.5	25
8	121	210	255	155	1371.0	25
8	132	184	14	20	87.0	25
9	34	102	20	18	69.5	25
10	542	25	19	20	77.5	25

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	427	21	19	273.0	26
1	26	302	12	20	76.0	26
2	169	300	12	20	77.5	26
3	320	290	20	15	80.5	26
4	185	280	14	20	144.0	26
5	404	257	14	20	75.0	26
6	357	226	15	20	80.5	26
7	59	221	18	20	136.0	26
8	101	220	14	20	104.5	26
9	121	210	255	156	1279.5	26
9	132	186	14	20	87.0	26
10	36	104	20	18	69.5	26
11	542	25	19	20	77.5	26

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	429	20	19	272.0	27
1	28	302	12	20	76.0	27
2	170	301	12	20	77.5	27
3	320	290	20	15	80.5	27
4	185	281	14	20	139.0	27
5	406	255	14	24	81.0	27
6	358	227	15	20	82.0	27
7	103	222	11	20	97.5	27
8	60	221	18	20	136.0	27
9	121	210	255	156	1272.5	27
9	132	186	14	20	87.0	27
10	38	105	20	18	69.5	27
11	544	25	19	20	77.5	27

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	429	20	19	272.0	28
1	158	347	13	20	53.0	28
2	171	303	12	20	77.0	28
3	29	303	12	20	76.0	28
4	320	291	20	15	83.5	28
5	185	281	14	20	140.0	28
6	408	259	14	20	75.0	28
7	358	228	15	20	82.0	28
8	104	224	11	20	97.5	28
9	62	222	18	20	136.0	28
10	121	210	255	155	1217.0	28
10	132	188	14	20	87.0	28
11	38	105	20	18	69.5	28
12	544	25	19	20	77.5	28

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	261	429	20	19	272.0	29
1	158	349	13	20	53.0	29
2	171	304	12	20	76.0	29
3	31	304	12	20	77.0	29
4	320	293	20	15	80.5	29
5	186	281	14	20	145.0	29
6	410	259	14	20	75.0	29
7	359	228	15	20	82.0	29
8	105	224	11	20	97.5	29
9	63	222	18	20	136.0	29
10	121	210	255	155	1208.0	29
10	132	190	14	20	87.0	29
11	38	107	20	18	69.5	29
12	544	27	19	20	77.5	29

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	261	429	20	19	272.0	30
1	144	385	3	3	2.5	30
1	141	381	3	3	2.5	30
1	158	349	13	20	56.5	30
2	32	306	12	20	76.0	30
3	172	304	12	20	76.0	30
4	320	295	20	15	80.5	30
5	186	282	14	20	140.0	30
6	433	275	4	4	4.0	30
6	411	261	14	20	75.0	30
7	360	228	15	20	82.0	30
8	106	224	11	20	97.5	30
9	64	222	18	20	136.0	30
10	121	210	255	155	1209.0	30
10	134	191	14	20	87.0	30
11	38	108	20	18	69.5	30
12	544	27	19	20	77.5	30

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	263	429	20	19	272.0	31
1	158	349	13	20	56.5	31
2	34	307	12	20	75.0	31
3	172	304	12	20	76.0	31
4	320	296	20	15	80.5	31
5	186	284	14	20	110.5	31
6	413	262	14	20	75.0	31
7	189	260	4	5	5.0	31
7	361	228	15	20	90.5	31
8	106	226	11	20	97.5	31
9	64	222	18	20	136.0	31
10	121	210	255	155	1209.0	31
10	135	192	14	22	91.0	31
11	38	108	20	18	69.5	31
12	545	28	19	20	77.5	31

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	429	20	19	272.0	32
1	159	350	13	20	56.0	32
2	36	307	12	20	76.0	32
3	320	297	20	15	80.5	32
4	187	285	14	20	138.5	32
5	413	262	14	20	75.0	32
6	361	229	15	20	82.0	32
7	106	226	11	20	97.5	32
8	65	223	18	20	136.0	32
9	121	210	255	155	1350.0	32
9	136	192	14	20	87.0	32
10	40	109	20	18	69.5	32
11	545	29	19	20	77.5	32

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	429	20	19	272.0	33
1	159	350	13	20	56.0	33
2	36	309	12	20	75.0	33
3	322	297	20	15	80.5	33
4	188	287	14	20	137.0	33
5	413	262	14	20	75.0	33
6	361	229	15	20	82.0	33
7	106	226	11	20	97.5	33
8	65	225	18	20	136.0	33
9	121	210	255	155	1316.0	33
9	136	192	14	20	87.0	33
10	41	109	20	18	69.5	33
11	545	29	19	20	77.5	33

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	429	20	19	272.0	34
1	159	351	13	20	56.5	34
2	37	309	12	20	75.0	34
3	322	293	20	20	83.0	34
4	190	288	14	20	136.0	34
5	415	262	14	20	80.5	34
6	363	230	15	20	82.0	34
7	108	226	11	20	97.5	34
8	67	225	18	20	137.0	34
9	121	210	255	155	1297.0	34
9	136	193	14	20	87.0	34
10	42	109	20	18	69.5	34
11	546	31	19	20	77.5	34

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	430	20	19	272.0	35
1	160	352	13	20	56.5	35
2	38	311	12	20	74.5	35
3	322	299	20	15	79.5	35
4	191	288	14	20	110.0	35
5	417	262	14	20	75.0	35
6	363	231	15	20	82.0	35
7	109	226	11	20	97.5	35
8	67	225	18	20	137.0	35
9	121	210	255	155	1272.5	35
9	137	193	15	20	88.5	35
10	42	111	20	18	69.5	35
11	547	33	19	20	77.5	35

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	267	432	20	19	272.0	36
1	160	354	13	20	53.0	36
2	38	311	12	20	76.5	36
3	323	301	20	15	79.5	36
4	192	289	14	20	106.0	36
5	417	262	14	20	74.0	36
6	365	232	15	20	82.0	36
7	109	227	11	20	97.5	36
8	68	225	18	20	138.0	36
9	121	210	255	155	1270.0	36
9	140	193	14	20	87.0	36
10	44	111	20	18	69.5	36
11	549	34	19	20	76.5	36

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	432	20	19	272.0	37
1	160	354	13	20	53.0	37
2	39	311	12	20	76.5	37
3	325	301	20	15	79.5	37
4	192	290	14	19	105.0	37
5	417	263	14	20	75.0	37
6	365	234	15	20	82.0	37
7	109	228	11	20	97.5	37
8	68	227	18	20	138.0	37
9	121	205	255	160	1276.0	37
9	141	193	14	20	87.0	37
10	44	113	20	18	69.5	37
11	549	35	19	20	76.5	37

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	433	20	19	272.0	38
1	111	377	6	4	6.0	38
1	160	354	13	20	53.0	38
2	40	311	12	20	76.5	38
3	325	301	20	15	79.5	38
4	192	290	14	18	105.5	38
5	417	264	14	20	75.0	38
6	365	235	15	20	82.0	38
7	111	230	11	20	97.5	38
8	68	227	18	20	138.0	38
9	121	210	255	155	1283.5	38
9	142	195	14	20	87.0	38
10	46	113	20	18	69.5	38
11	551	35	19	20	76.5	38

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	435	20	19	272.0	39
1	531	422	5	3	6.0	39
1	160	354	13	20	53.0	39
2	41	311	12	20	76.5	39
3	325	303	20	15	79.5	39
4	192	290	14	19	108.0	39
5	418	266	14	20	75.0	39
6	365	237	15	20	82.0	39
7	112	230	11	20	97.5	39
8	68	228	18	20	138.0	39
9	121	210	255	155	1288.0	39
9	142	196	14	20	87.0	39
10	47	113	20	18	69.5	39
11	553	35	19	20	76.5	39

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	436	20	19	272.0	40
1	160	355	13	20	53.0	40
2	42	311	12	20	76.5	40
3	326	304	20	15	79.5	40
4	407	301	5	5	6.0	40
4	419	268	14	20	75.0	40
5	365	237	15	20	82.0	40
6	114	232	11	20	97.5	40
7	68	228	18	20	138.0	40
8	121	210	255	155	1410.0	40
8	142	198	14	20	87.0	40
9	48	114	20	18	69.5	40
10	554	36	19	20	77.5	40

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	270	437	20	19	272.0	41
1	161	357	13	20	53.0	41
2	42	313	12	20	76.0	41
3	326	305	20	15	79.5	41
4	421	270	14	20	75.0	41
5	365	238	15	20	82.0	41
6	116	232	11	20	97.5	41
7	70	228	18	20	138.0	41
8	121	210	255	155	1416.5	41
8	143	199	14	20	87.0	41
9	49	115	20	18	69.5	41
10	556	36	19	20	77.5	41

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	270	439	20	19	272.0	42
1	162	357	13	20	53.0	42
2	42	315	12	20	76.0	42
3	328	305	20	15	79.5	42
4	423	272	14	20	74.0	42
5	366	238	15	20	82.0	42
6	117	234	11	20	97.5	42
7	70	229	18	20	138.0	42
8	120	210	256	155	1445.0	42
8	143	199	14	20	87.0	42
9	49	116	20	18	69.5	42
10	1	94	6	4	6.0	42
10	556	38	19	20	77.5	42

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	271	439	20	19	272.0	43
1	164	357	13	20	53.0	43
2	44	315	12	20	76.0	43
3	328	305	20	15	79.5	43
4	423	272	14	20	74.0	43
5	366	239	15	20	82.0	43
6	118	234	11	20	97.5	43
7	70	229	18	20	138.0	43
8	121	210	255	155	1454.5	43
8	143	199	14	20	87.0	43
9	316	128	7	5	6.0	43
9	51	116	20	18	69.5	43
10	337	73	3	5	6.0	43
10	404	53	5	4	5.0	43
10	556	38	19	20	77.5	43

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	271	441	20	21	276.0	44
1	164	357	13	20	53.0	44
2	44	316	12	20	76.0	44
3	330	306	20	15	78.5	44
4	424	272	14	20	74.0	44
5	368	239	15	20	82.0	44
6	118	235	11	20	97.5	44
7	70	229	18	20	138.0	44
8	121	210	255	155	1440.0	44
8	144	200	14	20	87.0	44
9	445	194	5	4	5.0	44
9	51	116	20	18	69.5	44
10	556	39	19	20	76.5	44

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	273	441	20	19	272.0	45
1	165	357	13	20	54.0	45
2	45	317	12	20	76.0	45
3	332	308	20	15	78.5	45
4	426	279	3	3	3.0	45
4	425	273	14	20	88.5	45
5	367	236	16	23	89.5	45
6	118	235	11	20	97.5	45
7	70	230	18	20	138.0	45
8	574	223	6	5	6.0	45
8	121	210	255	155	1423.0	45
8	146	200	14	20	87.0	45
9	52	118	20	18	69.5	45
10	558	39	19	20	77.5	45

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	273	441	20	19	272.0	46
1	165	359	13	20	53.0	46
2	45	319	12	20	76.0	46
3	333	308	20	15	78.5	46
4	425	273	14	20	75.0	46
5	368	239	15	20	82.0	46
6	118	237	11	20	97.5	46
7	71	230	18	20	138.0	46
8	121	210	255	155	1428.5	46
8	146	202	14	20	87.0	46
9	52	119	20	18	69.5	46
10	558	41	19	20	77.5	46

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	275	443	20	19	272.0	47
1	166	359	13	20	53.0	47
2	45	319	12	20	76.0	47
3	335	308	20	15	79.5	47
4	427	273	14	20	75.5	47
5	369	240	15	20	82.0	47
6	120	238	11	20	97.5	47
7	73	230	18	22	147.0	47
8	121	210	255	155	1428.0	47
8	148	203	14	20	87.0	47
9	54	120	20	18	69.5	47
10	558	41	19	20	77.5	47

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	275	443	20	19	272.0	48
1	167	360	13	20	53.0	48
2	46	320	12	20	76.5	48
3	335	308	20	15	79.5	48
4	428	273	14	20	74.5	48
5	369	240	15	20	82.0	48
6	121	239	11	20	97.5	48
7	73	232	18	20	138.0	48
8	121	210	255	155	1435.5	48
8	149	203	14	20	87.0	48
9	114	165	5	7	6.0	48
9	56	120	20	18	69.5	48
10	558	41	19	20	76.5	48

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	275	444	20	19	272.0	49
1	167	360	13	20	53.0	49
2	46	321	12	21	80.0	49
3	335	309	20	15	79.5	49
4	428	274	14	20	74.5	49
5	370	240	15	20	82.0	49
6	122	240	11	20	97.5	49
7	73	234	18	20	136.0	49
8	121	210	255	155	1392.5	49
8	151	203	14	20	87.0	49
9	58	121	20	18	69.5	49
10	558	41	19	20	79.5	49

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	276	446	20	19	272.0	50
1	167	360	13	20	53.0	50
2	48	324	12	20	75.5	50
3	335	311	20	15	79.5	50
4	428	275	14	20	74.5	50
5	370	242	15	20	82.0	50
6	122	241	11	20	97.5	50
7	73	234	18	20	136.0	50
8	121	210	255	155	1385.0	50
8	151	204	14	20	87.0	50
9	58	123	20	18	69.5	50
10	559	41	19	20	77.5	50

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	273	446	23	19	278.0	51
1	168	362	13	20	53.0	51
2	48	323	17	21	77.5	51
3	337	313	20	15	79.5	51
4	429	276	14	20	74.5	51
5	372	244	15	20	82.0	51
6	123	242	11	20	97.5	51
7	73	235	18	20	136.0	51
8	121	210	255	155	1416.0	51
8	152	204	14	20	87.0	51
9	60	124	20	18	69.5	51
10	559	42	19	20	76.5	51

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	272	447	24	19	280.0	52
1	168	362	13	20	53.0	52
2	50	326	12	20	74.5	52
3	339	314	20	15	80.5	52
4	429	276	14	20	74.5	52
5	372	244	15	20	82.0	52
6	124	244	11	20	97.5	52
7	73	235	18	20	136.0	52
8	121	210	255	155	1426.5	52
8	152	205	14	20	87.0	52
9	61	124	20	18	69.5	52
10	559	42	19	20	76.5	52

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	419	470	7	3	4.0	53
0	276	449	20	19	272.0	53
1	169	362	13	20	53.0	53
2	50	326	12	20	74.5	53
3	341	316	20	15	80.5	53
4	429	276	14	20	74.5	53
5	124	246	11	20	97.5	53
6	374	244	15	20	82.0	53
7	74	236	18	20	136.0	53
8	121	210	255	155	1443.0	53
8	153	206	14	20	87.0	53
9	63	124	20	18	69.5	53
10	559	44	19	20	76.5	53

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	276	449	20	19	272.0	54
1	169	364	13	20	53.0	54
2	50	328	12	20	74.5	54
3	189	326	12	20	76.5	54
4	341	318	20	15	80.5	54
5	429	278	14	20	74.5	54
6	124	248	11	20	97.5	54
7	374	245	15	20	82.0	54
8	74	236	18	20	136.0	54
9	121	210	255	155	1331.0	54
9	155	206	14	20	87.0	54
10	63	124	20	18	74.5	54
11	561	44	19	20	76.5	54

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	278	450	20	19	272.0	55
