

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	255	461	6	5	6.0	217
0	228	440	20	14	51.0	217
1	316	367	13	20	44.5	217
2	356	365	10	20	117.5	217
3	103	352	12	20	34.0	217
4	375	343	12	20	57.5	217
5	143	330	17	23	70.0	217
6	386	270	18	20	217.5	217
7	571	255	16	20	51.5	217
8	119	240	12	20	76.5	217
9	179	222	255	155	1217.0	217
9	120	190	12	20	102.5	217
10	234	188	16	20	71.5	217
11	548	185	12	20	94.0	217
12	282	151	19	11	51.5	217
13	281	142	13	6	28.5	217
14	200	138	9	20	42.0	217
15	218	125	12	18	35.5	217
16	216	123	11	9	10.5	217
16	229	78	14	20	44.5	217
17	370	59	8	20	22.0	217

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	229	442	20	14	51.0	218
1	316	368	13	20	44.5	218
2	356	365	10	20	117.5	218
3	104	352	12	20	34.0	218
4	376	343	13	20	57.5	218
5	144	333	17	20	66.0	218
6	386	271	18	20	217.5	218
7	571	255	16	20	51.5	218
8	119	241	12	20	76.5	218
9	179	222	255	155	1209.0	218
9	213	214	5	5	6.0	218
9	122	191	12	20	101.5	218
10	234	190	16	20	73.0	218
11	550	185	12	20	94.0	218
12	283	149	19	15	64.0	218
13	282	144	11	6	21.5	218
14	201	138	9	20	42.0	218
15	219	125	11	18	34.5	218
16	213	123	14	12	13.0	218
16	230	79	14	20	44.5	218
17	370	59	8	20	22.0	218

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	231	443	20	14	49.0	219
1	318	370	13	20	44.5	219
2	357	366	10	20	117.5	219
3	105	353	12	20	34.0	219
4	376	343	13	20	57.5	219
5	144	333	17	20	66.0	219
6	387	271	18	20	217.5	219
7	572	255	16	20	51.5	219
8	119	243	12	20	76.5	219
9	179	222	255	155	1217.0	219
9	123	193	12	20	101.5	219
10	234	190	16	20	73.0	219
11	550	187	12	20	94.0	219
12	284	149	19	15	68.5	219
13	283	144	10	6	18.5	219
14	203	139	9	20	42.0	219
15	221	125	9	18	32.0	219
16	216	123	11	10	11.5	219
16	230	81	14	20	44.5	219
17	370	59	8	20	22.0	219
18	199	1	5	3	3.0	219

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	232	443	20	14	49.0	220
1	318	370	13	20	44.5	220
2	359	367	10	20	117.5	220
3	107	353	12	20	34.0	220
4	378	344	11	20	85.0	220
5	146	333	17	20	66.0	220
6	387	271	18	20	217.5	220
7	573	256	16	20	51.5	220
8	119	243	12	20	76.5	220
9	179	222	255	155	1209.0	220
9	123	193	12	20	101.5	220
10	235	190	16	20	73.0	220
11	550	188	12	20	94.0	220
12	284	148	19	17	77.0	220
13	283	145	9	6	11.5	220
13	203	139	9	20	42.0	220
14	221	127	9	18	32.0	220
15	216	125	11	8	9.0	220
15	232	83	14	20	44.5	220
16	371	60	8	20	21.0	220

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	234	445	20	14	47.0	221
1	318	371	13	20	44.5	221
2	359	368	10	20	117.5	221
3	108	353	12	20	34.0	221
4	378	344	13	20	58.5	221
5	148	333	17	20	66.0	221
6	387	272	18	20	217.5	221
7	573	258	16	20	51.5	221
8	119	243	12	20	76.5	221
9	179	222	255	155	1209.0	221
9	125	193	12	20	101.5	221
10	235	192	16	20	73.0	221
11	552	188	12	20	94.0	221
12	284	148	19	17	77.0	221
13	283	145	9	6	11.5	221
13	203	141	9	20	42.0	221
14	221	127	10	18	33.5	221
15	216	125	12	10	12.0	221
15	233	83	14	20	44.5	221
16	373	62	8	20	16.0	221

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	235	447	20	14	49.0	222
1	320	371	13	20	44.5	222
2	359	368	10	20	117.5	222
3	108	355	12	20	34.0	222
4	378	346	13	20	58.5	222
5	148	333	17	20	66.0	222
6	388	272	18	20	217.5	222
7	575	259	16	20	51.5	222
8	120	244	12	20	76.5	222
9	179	222	255	155	1209.0	222
9	580	193	5	5	6.0	222
9	237	193	16	20	73.0	222
10	126	193	12	20	101.5	222
11	552	190	12	20	94.0	222
12	284	148	19	17	77.0	222
13	283	145	9	6	11.5	222
13	204	141	9	20	42.0	222
14	222	129	9	18	32.0	222
15	217	127	11	8	10.0	222
15	233	83	14	20	44.5	222
16	373	62	8	20	16.0	222

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	447	20	14	50.0	223
1	320	371	13	20	44.5	223
2	360	370	10	20	117.5	223
3	108	357	12	20	33.5	223
4	379	346	13	20	58.5	223
5	150	334	17	20	66.5	223
6	390	272	18	20	217.5	223
7	575	259	16	20	51.5	223
8	120	245	12	20	76.5	223
9	179	222	255	155	1209.0	223
9	239	194	16	20	73.0	223
10	126	193	12	20	101.5	223
11	552	191	12	20	94.0	223
12	284	149	19	17	79.0	223
13	283	146	7	5	5.0	223
13	204	141	9	20	42.0	223
14	222	130	11	18	36.0	223
15	220	128	10	7	8.5	223
15	233	83	14	20	44.5	223
16	376	62	7	17	14.0	223

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	238	449	20	14	50.0	224
1	362	372	10	20	117.5	224
2	322	371	13	20	43.5	224
3	109	357	12	20	33.5	224
4	381	347	13	20	58.5	224
5	150	334	17	20	66.5	224
6	390	273	18	20	217.5	224
7	576	260	16	20	60.0	224
8	120	247	12	20	76.5	224
9	179	222	255	155	1209.0	224
9	239	194	16	20	73.0	224
10	128	193	12	20	101.5	224
11	552	191	12	20	94.0	224
12	284	149	19	17	79.0	224
13	283	146	7	5	5.0	224
13	206	143	9	20	42.0	224
14	224	130	9	18	33.0	224
15	219	128	11	9	11.5	224
15	233	84	14	20	44.5	224
16	378	62	7	15	13.0	224

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	240	450	20	14	48.0	225
1	362	373	10	20	117.5	225
2	322	373	13	20	45.5	225
3	109	357	12	20	33.5	225
4	382	348	13	20	58.5	225
5	152	336	17	20	66.0	225
6	392	275	18	20	217.5	225
7	578	262	16	20	51.5	225
8	121	248	12	20	76.5	225
9	179	222	255	155	1223.0	225
9	239	194	16	20	73.0	225
10	128	193	12	20	101.5	225
11	552	191	12	20	94.0	225
12	284	149	19	18	82.0	225
13	206	145	9	20	42.0	225
14	224	130	10	18	33.5	225
15	219	128	12	11	14.0	225
15	233	86	14	20	44.5	225
16	378	63	6	14	12.0	225

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	241	450	20	14	48.0	226
1	364	375	10	20	117.5	226
2	324	373	13	20	45.5	226
3	110	358	12	20	34.0	226
4	382	348	13	20	58.5	226
5	154	336	17	20	66.0	226
6	392	275	18	20	217.5	226
7	580	262	16	20	51.5	226
8	122	250	12	20	76.5	226
9	179	222	255	155	1209.0	226
9	239	195	16	20	73.0	226
10	128	195	12	20	101.5	226
11	554	191	12	20	94.0	226
12	284	149	19	18	78.5	226
13	206	145	9	20	42.0	226
14	224	132	10	18	33.5	226
15	220	130	11	9	10.5	226
15	233	86	14	20	44.5	226
16	380	65	6	11	8.0	226

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	241	452	20	14	48.0	227
1	364	375	10	20	117.5	227
2	324	373	13	20	45.5	227
3	111	360	12	20	34.0	227
4	383	350	13	20	58.5	227
5	154	336	17	20	66.0	227
6	392	277	18	20	217.5	227
7	580	263	16	20	51.5	227
8	123	252	12	20	76.5	227
9	179	222	255	155	1209.0	227
9	128	196	12	20	101.5	227
10	239	195	16	20	73.0	227
11	555	191	12	20	94.0	227
12	254	159	3	8	4.0	227
12	284	149	19	18	78.5	227
13	208	147	9	20	42.0	227
14	226	133	9	18	30.5	227
15	220	131	12	10	12.0	227
15	234	88	14	20	44.5	227
16	381	80	7	6	6.5	227
16	381	66	6	10	8.0	227

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	241	451	20	16	57.5	228
1	365	375	10	20	117.5	228
2	325	373	13	20	44.5	228
3	111	360	12	20	34.0	228
4	384	350	13	20	57.0	228
5	156	336	17	20	66.5	228
6	390	278	20	20	226.0	228
7	580	263	16	20	52.5	228
8	125	252	12	20	76.5	228
9	179	222	255	155	1215.5	228
9	130	196	12	20	102.5	228
10	239	195	16	20	73.5	228
11	555	192	12	20	94.0	228
12	286	148	19	19	83.5	228
13	210	147	9	20	44.0	228
14	228	133	7	14	22.5	228
15	220	131	12	10	13.0	228
15	234	88	14	20	44.5	228
16	381	80	7	6	6.5	228
16	381	66	6	10	8.0	228

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	241	455	20	14	48.0	229
1	365	375	10	20	117.5	229
2	326	373	13	20	44.5	229
3	112	362	12	20	34.0	229
4	385	350	13	20	57.0	229
5	158	336	17	20	66.5	229
6	392	278	18	20	217.5	229
7	129	272	3	3	2.5	229
7	581	264	16	20	52.5	229
8	125	252	12	20	77.0	229
9	179	222	255	155	1209.0	229
9	130	198	12	20	102.5	229
10	239	196	16	20	73.5	229
11	555	194	12	20	94.0	229
12	287	149	19	20	92.5	229
13	210	147	9	20	44.0	229
14	228	133	8	18	25.0	229
15	221	131	12	10	13.0	229
15	236	88	14	20	44.5	229
16	382	80	8	8	9.0	229
16	383	68	6	6	5.5	229

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	242	456	20	14	49.0	230
1	365	376	10	20	118.5	230
2	328	374	13	20	44.5	230
3	112	362	12	20	34.0	230
4	385	350	13	20	57.0	230
5	158	336	17	20	66.5	230
6	393	279	18	20	217.5	230
7	581	264	16	20	52.5	230
8	125	252	12	20	76.5	230
9	630	223	4	4	4.0	230
9	179	222	255	155	1209.0	230
9	130	200	12	20	102.5	230
10	239	198	16	20	73.5	230
11	555	196	12	20	94.0	230
12	287	149	19	20	92.5	230
13	211	147	9	20	44.0	230
14	229	133	9	18	32.0	230
15	223	131	12	10	13.0	230
15	238	88	14	20	44.5	230
16	382	80	8	8	9.0	230
16	383	68	6	6	5.5	230

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	243	457	20	14	49.0	231
1	367	376	10	20	117.5	231
2	329	375	13	20	44.5	231
3	113	363	12	20	34.0	231
4	385	351	13	20	57.0	231
5	159	336	17	20	66.5	231
6	394	279	18	20	217.5	231
7	583	265	16	20	52.5	231
8	127	252	12	20	76.5	231
9	179	222	255	155	1215.5	231
9	241	200	16	20	78.0	231
10	132	200	12	20	102.5	231
11	556	196	12	20	94.0	231
12	287	149	19	20	92.5	231
13	211	149	9	20	44.0	231
14	229	135	9	18	32.0	231
15	224	133	11	10	12.5	231
15	240	90	14	20	44.5	231
16	383	80	8	10	10.0	231
16	384	70	5	3	3.5	231

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	368	376	10	20	117.5	232
1	329	376	13	20	44.5	232
2	113	364	12	20	34.0	232
3	385	351	13	20	57.0	232
4	159	338	17	20	66.5	232
5	395	279	18	20	217.5	232
6	584	265	16	20	52.5	232
7	128	252	12	20	76.5	232
8	179	222	255	155	1209.0	232
8	241	200	16	20	73.0	232
9	132	200	12	20	102.5	232
10	556	196	12	20	94.0	232
11	212	151	9	20	44.0	232
12	288	149	19	20	96.5	232
13	230	137	8	18	25.0	232
14	224	135	11	10	12.5	232
14	240	90	14	20	44.5	232
15	384	80	8	11	10.5	232
15	385	71	4	3	3.5	232
15	624	41	3	3	2.5	232
15	627	37	3	3	2.5	232

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	331	378	13	20	43.5	233
1	368	377	10	20	117.5	233
2	114	366	12	20	34.0	233
3	385	351	13	20	57.0	233
4	159	338	17	20	66.5	233
5	396	279	18	20	217.5	233
6	584	267	16	20	52.5	233
7	128	253	12	20	76.5	233
8	179	222	255	155	1209.0	233
8	132	201	12	20	102.5	233
9	242	200	20	20	78.5	233
10	558	196	12	20	94.0	233
11	212	152	9	20	44.0	233
12	289	149	19	20	98.5	233
13	230	137	10	18	32.0	233
14	225	135	12	11	15.0	233
14	242	90	14	20	44.5	233
15	386	77	8	14	14.5	233

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	332	379	13	20	43.5	234
1	369	377	10	20	117.5	234
2	115	366	12	20	34.0	234
3	385	351	13	20	57.0	234
4	159	340	17	20	66.5	234
5	398	279	18	20	217.5	234
6	584	267	16	20	52.5	234
7	128	255	12	20	76.5	234
8	179	222	255	155	1219.5	234
8	132	202	12	20	103.5	234
9	243	200	16	20	73.0	234
10	558	197	12	20	94.0	234
11	19	171	7	4	7.0	234
11	212	152	9	20	44.0	234
12	288	151	20	20	111.5	234
13	230	139	10	18	32.0	234
14	226	137	11	9	10.5	234
14	242	92	14	20	42.0	234
15	387	76	8	17	17.5	234

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	334	380	13	20	43.5	235
1	369	379	10	20	117.5	235
2	117	367	12	20	33.5	235
3	387	351	13	20	57.0	235
4	159	340	17	20	66.5	235
5	400	279	18	20	217.5	235
6	585	268	16	20	52.5	235
7	130	257	12	20	76.5	235
8	179	222	255	155	1217.5	235
8	132	202	12	20	103.5	235
9	243	200	16	20	73.0	235
10	558	198	12	20	94.0	235
11	289	152	21	20	116.0	235
12	212	152	9	20	44.0	235
13	230	139	11	18	33.0	235
14	227	137	11	9	10.5	235
14	244	93	14	20	42.0	235
15	389	75	8	19	17.5	235

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	335	381	13	20	43.5	236
1	369	379	10	20	117.5	236
2	117	369	12	20	34.0	236
3	389	352	13	20	57.0	236
4	159	341	17	20	66.5	236
5	401	280	18	20	217.5	236
6	585	268	16	20	52.5	236
7	130	257	12	20	76.5	236
8	179	222	255	155	1228.5	236
8	134	202	12	20	103.5	236
9	244	200	16	20	73.0	236
10	558	198	12	20	94.0	236
11	212	153	9	20	44.0	236
12	292	152	20	20	111.0	236
13	230	140	11	18	34.5	236
14	227	138	11	9	10.5	236
14	246	93	14	20	42.0	236
15	389	75	8	19	17.5	236

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	336	383	13	20	43.5	237
1	369	379	10	20	117.5	237
2	118	369	12	20	34.0	237
3	391	354	13	20	58.0	237
4	159	342	17	20	66.5	237
5	403	280	18	20	217.5	237
6	585	269	16	20	52.5	237
7	131	257	12	20	81.0	237
8	179	222	255	155	1209.0	237
8	135	203	12	20	102.5	237
9	244	202	16	20	73.0	237
10	559	198	12	20	94.0	237
11	212	153	9	20	44.0	237
12	293	152	20	20	111.0	237
13	230	142	12	18	35.5	237
14	229	140	10	8	9.0	237
14	248	95	14	20	42.0	237
15	389	76	8	20	19.0	237

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	337	384	13	20	43.5	238
1	371	379	10	20	117.5	238
2	118	370	12	20	34.0	238
3	391	354	13	20	58.0	238
4	159	342	17	20	66.5	238
5	403	280	18	20	217.5	238
6	586	271	16	20	52.5	238
7	131	259	12	20	76.5	238
8	179	222	255	155	1222.5	238
8	135	203	12	20	102.5	238
9	246	202	16	20	73.0	238
10	561	198	12	20	94.0	238
11	295	154	20	20	111.0	238
12	213	153	9	20	44.0	238
13	231	142	13	20	46.5	238
14	248	95	14	20	42.0	238
15	49	80	6	3	8.0	238
15	391	76	8	20	21.0	238

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	337	384	13	20	43.5	239
1	371	379	10	20	117.5	239
2	119	370	12	20	34.0	239
3	393	356	13	20	58.0	239
4	161	343	17	20	66.5	239
5	403	281	18	20	217.5	239
6	586	271	16	20	52.5	239
7	133	259	12	20	76.5	239
8	179	222	255	155	1209.0	239
8	135	204	12	20	103.5	239
9	246	202	16	20	73.0	239
10	561	198	12	20	94.0	239
11	214	155	9	20	44.0	239
12	296	154	20	20	111.0	239
13	232	146	12	18	35.5	239
14	232	144	9	8	8.0	239
14	248	97	14	20	42.0	239
15	393	78	8	20	21.0	239

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	337	386	13	20	43.5	240
1	371	381	10	20	117.5	240
2	119	371	12	20	34.0	240
3	393	356	13	20	57.5	240
4	161	343	17	20	66.0	240
5	404	283	18	20	217.5	240
6	588	272	17	20	52.0	240
7	134	258	14	21	80.5	240
8	179	222	255	155	1209.0	240
8	135	204	12	20	101.5	240
9	248	202	16	20	73.5	240
10	561	200	12	20	94.0	240
11	214	155	9	20	42.0	240
12	296	154	20	20	113.0	240
13	232	145	14	20	53.0	240
14	250	97	14	20	42.0	240
15	394	80	8	20	22.0	240

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	337	386	13	20	43.5	241
1	371	382	10	20	117.5	241
2	121	372	12	20	34.0	241
3	393	356	13	20	57.5	241
4	161	343	17	20	69.5	241
5	404	283	18	20	217.5	241
6	588	272	17	20	52.0	241
7	134	259	12	20	76.5	241
8	179	222	255	155	1209.0	241
8	135	206	12	20	101.5	241
9	250	203	16	20	73.5	241
10	562	201	12	20	94.0	241
11	298	155	20	20	113.0	241
12	215	155	9	20	42.0	241
13	233	146	13	20	45.5	241
14	252	98	14	20	42.0	241
15	394	82	8	20	22.0	241

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	103	391	6	5	6.0	242
0	339	386	13	20	43.5	242
1	371	383	10	20	117.5	242
2	123	373	12	20	34.0	242
3	394	356	13	20	57.5	242
4	163	344	17	20	66.0	242
5	405	284	18	20	217.5	242
6	588	272	17	20	52.0	242
7	134	259	12	20	76.5	242
8	179	222	255	155	1209.0	242
8	132	219	3	3	2.5	242
8	135	206	12	20	102.0	242
9	250	205	16	20	73.5	242
10	564	203	12	20	94.0	242
11	298	155	20	20	113.0	242
12	215	155	10	20	50.0	242
13	234	147	13	20	45.5	242
14	254	98	14	20	42.0	242
15	394	83	8	20	22.0	242

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	339	386	13	20	43.5	243
1	371	385	10	20	117.5	243
2	125	373	12	20	34.0	243
3	394	358	13	20	57.5	243
4	164	345	17	20	66.0	243
5	407	284	18	20	217.5	243
6	590	273	17	20	52.0	243
7	134	259	12	20	76.5	243
8	179	222	255	155	1213.5	243
8	135	206	12	20	101.5	243
9	250	205	16	20	73.5	243
10	564	203	12	20	94.0	243
11	218	157	9	20	42.0	243
12	300	156	20	20	112.0	243
13	236	148	13	20	46.5	243
14	254	98	14	20	42.0	243
15	394	83	8	20	22.0	243

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	371	386	10	20	117.5	244
1	341	386	13	20	44.5	244
2	127	373	12	20	34.0	244
3	395	353	13	25	60.5	244
4	164	347	17	20	66.0	244
5	409	285	18	20	217.5	244
6	590	274	17	20	52.0	244
7	136	259	12	20	76.5	244
8	179	222	255	155	1209.0	244
8	135	208	12	20	101.5	244
9	252	206	16	20	73.5	244
10	566	205	12	20	94.0	244
11	220	158	9	20	42.0	244
12	301	157	20	20	113.0	244
13	238	151	12	18	35.5	244
14	238	149	9	8	8.0	244
14	254	98	14	20	42.0	244
15	394	84	8	20	22.0	244

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	372	387	10	20	117.5	245
1	341	386	13	20	43.5	245
2	128	373	12	20	34.0	245
3	396	358	13	20	57.0	245
4	166	347	17	20	66.0	245
5	409	287	18	20	217.5	245
6	243	276	3	6	8.0	245
6	592	274	17	20	52.0	245
7	138	260	12	20	76.5	245
8	179	222	255	155	1209.0	245
8	136	208	12	20	101.5	245
9	566	206	12	20	94.0	245
10	252	206	16	20	73.5	245
11	222	158	9	20	43.0	245
12	302	157	20	20	113.0	245
13	240	152	12	18	34.0	245
14	240	150	9	8	8.0	245
14	255	99	14	20	42.0	245
15	394	85	8	20	22.0	245

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	373	387	10	20	117.5	246
1	342	386	13	20	43.5	246
2	130	374	12	20	34.0	246
3	396	358	13	20	57.0	246
4	164	347	19	20	70.5	246
5	411	289	18	22	220.5	246
6	592	274	17	20	52.0	246
7	138	262	13	20	84.5	246
8	179	222	255	155	1209.0	246
8	138	209	12	20	101.5	246
9	254	207	16	20	73.5	246
10	567	206	12	20	94.0	246
11	223	160	9	20	43.0	246
12	302	157	20	20	113.0	246
13	241	153	12	18	34.0	246
14	241	151	9	8	8.0	246
14	13	128	4	6	6.0	246
14	257	99	14	20	43.0	246
15	396	85	8	20	21.0	246

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	375	387	10	20	117.5	247
1	342	387	13	20	43.5	247
2	132	374	12	20	34.0	247
3	396	358	13	20	57.0	247
4	167	347	17	20	66.0	247
5	411	290	18	20	217.5	247
6	593	274	17	20	52.0	247
7	138	263	12	20	76.5	247
8	179	222	255	155	1209.0	247
8	138	211	12	20	101.5	247
9	567	208	12	20	94.0	247
10	254	207	16	20	73.5	247
11	225	161	9	20	51.0	247
12	302	159	20	20	113.0	247
13	243	154	12	18	34.0	247
14	243	152	9	8	8.0	247
14	257	100	14	20	43.0	247
15	397	87	8	20	21.0	247

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	344	389	13	20	43.5	248
1	377	387	10	20	117.5	248
2	133	374	12	20	34.0	248
3	397	358	13	20	57.0	248
4	167	347	17	20	66.0	248
5	411	292	18	20	217.5	248
6	593	275	17	20	52.0	248
7	138	263	12	20	76.5	248
8	179	222	255	155	1209.0	248
8	140	211	12	20	101.5	248
9	256	209	16	20	73.5	248
10	569	208	12	20	94.0	248
11	225	161	9	20	43.0	248
12	302	159	20	20	112.0	248
13	243	152	13	20	46.0	248
14	259	100	14	20	43.0	248
15	398	88	8	20	21.0	248

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	507	437	6	3	8.0	249
0	344	390	13	20	43.5	249
1	379	389	10	20	117.5	249
2	134	376	12	20	34.0	249
3	399	359	13	20	68.5	249
4	169	349	17	20	66.0	249
5	413	292	18	20	217.5	249
6	594	275	17	20	52.0	249
7	139	263	12	20	76.5	249
8	179	222	255	155	1209.0	249
8	140	213	12	20	101.5	249
9	256	209	16	20	73.5	249
10	570	208	12	20	94.0	249
11	225	162	9	20	43.0	249
12	303	159	20	20	110.0	249
13	243	154	13	20	45.0	249
14	259	100	14	20	43.0	249
15	400	90	8	20	21.0	249

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	344	392	13	20	43.5	250
1	379	390	10	20	117.5	250
2	136	377	12	20	34.0	250
3	401	361	14	20	60.0	250
4	169	350	17	20	66.0	250
5	415	294	18	20	217.5	250
6	594	275	17	20	52.0	250
7	141	265	12	20	76.5	250
8	179	222	255	155	1217.0	250
8	140	213	12	20	101.5	250
9	256	209	16	20	73.5	250
10	570	208	12	20	94.0	250
11	227	162	9	20	42.0	250
12	303	161	20	20	110.0	250
13	245	155	13	20	47.5	250
14	261	102	14	20	42.0	250
15	401	91	8	20	21.0	250

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	635	439	3	3	2.5	251
0	345	392	13	20	43.5	251
1	380	390	10	20	117.5	251
2	138	377	12	20	34.0	251
3	401	361	13	20	57.5	251
4	415	294	18	20	217.5	251
5	594	275	17	20	52.0	251
6	143	266	12	20	76.5	251
7	171	222	263	155	1280.5	251
7	140	213	12	20	101.5	251
8	256	211	16	20	81.5	251
9	572	209	12	20	95.5	251
10	227	163	9	20	42.0	251
11	303	161	20	20	110.0	251
12	245	155	15	20	59.0	251
13	261	104	14	20	42.0	251
14	402	91	8	20	21.0	251

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	346	392	13	20	43.5	252
1	381	390	10	20	117.5	252
2	138	379	12	20	34.0	252
3	401	361	13	20	57.0	252
4	415	296	18	20	217.5	252
5	596	275	17	20	52.0	252
6	143	266	12	20	76.5	252
7	173	222	261	155	1288.0	252
7	140	215	12	20	101.5	252
8	572	211	12	20	94.0	252
9	258	211	16	20	73.5	252
10	229	163	9	20	43.0	252
11	303	161	20	20	110.0	252
12	247	155	13	20	47.5	252
13	263	105	14	20	44.5	252
14	403	91	8	20	21.0	252

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	346	392	13	20	51.0	253
1	383	386	10	25	120.5	253
2	138	379	12	20	34.0	253
3	402	362	13	20	57.0	253
4	416	298	18	20	217.5	253
5	598	275	17	20	52.0	253
6	143	266	12	20	76.5	253
7	173	222	261	155	1288.0	253
7	140	215	12	20	101.5	253
8	572	213	12	20	94.0	253
9	259	211	16	20	73.5	253
10	229	164	9	20	43.0	253
11	305	162	20	20	110.0	253
12	247	157	15	17	50.0	253
13	263	105	14	20	44.5	253
14	403	91	8	20	21.0	253

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	348	392	13	20	43.5	254
1	383	391	10	20	117.5	254
2	140	379	12	20	33.5	254
3	403	362	13	20	57.0	254
4	417	298	18	20	217.5	254
5	599	275	17	20	53.5	254
6	143	266	12	20	76.5	254
7	174	222	260	155	1287.0	254
7	140	216	12	20	101.5	254
8	572	215	12	20	94.0	254
9	259	213	16	20	73.5	254
10	229	164	9	20	43.0	254
11	307	163	20	20	110.0	254
12	247	158	15	16	41.5	254
13	265	107	14	20	44.5	254
14	403	93	8	20	21.0	254

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	348	394	13	20	43.5	255
1	385	391	10	20	117.5	255
2	140	379	12	20	34.0	255
3	403	362	13	20	57.0	255
4	419	300	18	20	217.5	255
5	599	275	17	20	52.0	255
6	144	268	12	20	76.5	255
7	174	222	260	155	1286.0	255
7	140	218	12	20	101.5	255
8	573	215	12	20	94.0	255
9	259	213	16	20	73.5	255
10	228	165	11	20	57.0	255
11	309	164	20	20	110.0	255
12	248	158	15	16	38.0	255
13	266	109	14	20	42.0	255
14	405	93	8	20	21.0	255

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	350	396	13	20	43.5	256
1	385	392	10	20	117.5	256
2	140	381	12	20	34.0	256
3	403	364	13	20	57.0	256
4	421	301	18	20	217.5	256
5	600	275	17	20	52.0	256
6	145	268	12	20	76.5	256
7	493	257	4	4	4.0	256
7	174	222	260	155	1273.0	256
7	140	218	12	20	101.5	256
8	574	215	12	20	94.0	256
9	259	214	16	20	73.5	256
10	232	165	9	20	42.0	256
11	309	164	20	20	110.0	256
12	250	158	13	16	27.5	256
13	267	110	14	20	42.0	256
14	405	94	8	20	21.0	256

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	350	397	13	20	44.5	257
1	385	394	10	20	117.5	257
2	140	382	12	20	34.0	257
3	403	364	13	20	57.0	257
4	422	302	18	20	217.5	257
5	600	276	17	20	52.0	257
6	145	268	12	20	76.5	257
7	174	222	260	155	1270.0	257
7	140	219	12	20	101.5	257
8	574	217	12	20	94.0	257
9	261	214	16	20	73.5	257
10	232	167	9	20	42.0	257
11	310	165	20	20	109.0	257
12	259	162	6	8	7.5	257
12	250	160	12	15	23.5	257
13	269	112	14	20	42.0	257
14	407	94	8	20	21.0	257

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
