

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
5	313	292	17	21	134.0	144
6	418	269	15	21	133.5	144
7	161	194	12	21	63.5	144
8	201	173	15	21	143.0	144
9	179	133	15	21	113.0	144
10	157	99	17	21	94.5	144
11	379	94	15	21	81.0	144
12	319	70	3	3	3.5	144
12	271	64	11	21	46.5	144
13	320	52	16	11	50.5	144

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	615	400	19	21	96.0	145
1	394	331	10	21	46.0	145
2	293	323	15	20	142.5	145
3	78	309	14	21	108.0	145
4	313	294	17	21	135.0	145
5	116	293	15	21	229.0	145
6	418	271	15	21	133.5	145
7	161	194	12	21	63.5	145
8	201	175	15	21	143.0	145
9	180	133	15	21	113.0	145
10	158	101	17	21	94.5	145
11	381	94	15	21	81.0	145
12	319	70	3	3	3.5	145
12	271	64	11	21	46.5	145
13	320	52	16	11	50.5	145

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	616	402	19	21	96.0	146
1	394	332	10	21	45.0	146
2	294	323	15	20	142.5	146
3	78	310	14	21	112.5	146
4	313	296	17	21	135.0	146
5	117	293	15	21	229.0	146
6	418	273	15	21	133.5	146
7	163	195	12	21	63.5	146
8	201	175	15	21	143.0	146
9	180	135	15	21	113.0	146
10	158	102	17	21	94.5	146
11	383	94	15	21	81.0	146
12	321	70	3	3	3.5	146
12	271	64	11	21	46.5	146
13	322	52	16	11	50.5	146

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	396	332	10	21	45.0	147
1	294	324	15	20	142.5	147
2	78	312	14	21	112.5	147
3	313	296	17	21	135.0	147
4	118	293	15	21	229.0	147
5	418	274	15	21	133.5	147
6	163	196	12	21	63.5	147
7	201	177	15	21	143.0	147
8	180	137	15	21	113.0	147
9	160	102	17	21	94.0	147
10	383	95	15	21	81.0	147
11	322	70	3	3	3.5	147
11	271	65	11	21	46.5	147
12	323	52	16	11	50.5	147

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	397	333	10	21	45.0	148
1	294	324	15	20	142.5	148
2	80	312	14	21	112.5	148
3	313	297	17	21	135.0	148
4	118	294	15	21	229.0	148
5	420	275	15	21	134.5	148
6	12	224	11	21	81.0	148
7	164	196	12	21	63.5	148
8	201	178	15	21	143.0	148
9	181	137	15	21	113.0	148
10	160	104	17	21	94.5	148
11	383	96	15	20	78.0	148
12	322	71	3	3	3.5	148
12	273	65	11	21	46.5	148
13	323	53	16	11	50.5	148

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	399	333	10	21	45.0	149
1	294	325	15	20	142.5	149
2	81	312	14	21	112.5	149
3	315	297	17	21	135.0	149
4	118	294	15	21	229.0	149
5	421	275	15	21	133.5	149
6	14	224	11	21	81.0	149
7	164	197	12	21	63.5	149
8	201	178	15	21	143.0	149
9	181	137	15	21	112.5	149
10	160	105	17	21	94.5	149
11	385	95	15	21	81.0	149
12	322	73	3	3	3.5	149
12	273	66	11	21	46.5	149
13	323	55	16	11	50.5	149

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	399	333	10	21	45.0	150
1	295	325	15	20	143.5	150
2	81	313	14	21	112.5	150
3	316	298	17	21	135.0	150
4	119	296	15	21	229.0	150
5	421	275	15	21	133.5	150
6	14	224	11	21	81.0	150
7	165	197	12	21	63.5	150
8	202	179	15	21	143.0	150
9	183	139	15	21	113.0	150
10	161	105	17	21	94.5	150
11	386	96	15	21	81.0	150
12	322	73	3	3	3.5	150
12	273	67	11	21	46.5	150
13	323	55	16	11	50.5	150

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	401	334	10	21	45.0	151
1	295	325	15	20	143.5	151
2	81	314	14	21	112.5	151
3	317	300	17	21	135.0	151
4	120	296	15	21	229.0	151
5	423	275	15	21	133.5	151
6	14	225	11	21	81.0	151
7	165	197	12	21	63.5	151
8	203	179	15	21	143.0	151
9	183	140	15	21	113.0	151
10	161	106	17	21	94.5	151
11	386	96	15	21	81.0	151
12	322	74	3	3	3.5	151
12	273	68	11	21	46.5	151
13	323	56	16	11	50.5	151

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	403	334	10	21	45.0	152
1	297	325	15	20	143.5	152
2	83	314	14	21	112.5	152
3	317	302	17	21	133.5	152
4	120	296	15	21	229.0	152
5	423	277	15	21	133.5	152
6	15	227	11	21	81.0	152
7	165	197	12	21	63.5	152
8	205	179	15	21	143.0	152
9	183	140	15	21	113.0	152
10	163	108	17	21	94.5	152
11	386	98	15	21	81.0	152
12	324	74	3	3	3.5	152
12	274	70	11	21	45.5	152
13	325	56	16	11	50.5	152

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	403	334	10	21	45.0	153
1	299	325	15	20	143.5	153
2	84	316	14	21	112.5	153
3	320	304	16	21	130.5	153
4	121	296	15	21	229.0	153
5	423	277	15	21	133.5	153
6	15	227	11	21	81.0	153
7	165	198	12	21	63.5	153
8	205	179	15	21	143.0	153
9	184	140	15	21	113.0	153
10	165	108	17	21	94.5	153
11	387	100	15	21	81.0	153
12	326	75	3	3	3.5	153
12	276	70	11	21	45.5	153
13	327	57	16	11	50.5	153

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	404	336	10	21	45.0	154
1	301	325	15	20	143.5	154
2	84	317	14	21	112.5	154
3	322	305	16	21	130.5	154
4	121	296	15	21	229.0	154
5	425	277	15	21	133.5	154
6	17	229	11	21	81.0	154
7	165	200	12	21	61.5	154
8	206	179	15	21	143.0	154
9	184	140	15	21	113.0	154
10	166	110	17	21	94.5	154
11	387	102	15	21	81.0	154
12	326	77	3	3	3.5	154
12	276	72	11	21	45.5	154
13	327	59	16	11	50.5	154

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	405	337	10	21	45.0	155
1	303	327	15	20	143.5	155
2	84	319	14	21	112.5	155
3	322	306	16	20	100.5	155
4	123	298	15	21	229.0	155
5	426	277	15	21	133.5	155
6	18	229	11	21	81.0	155
7	165	202	12	21	63.5	155
8	207	181	15	21	143.0	155
9	185	142	15	21	113.0	155
10	168	110	17	21	94.5	155
11	388	102	15	21	81.0	155
12	326	77	3	3	3.5	155
12	277	72	11	21	45.5	155
13	327	59	16	11	50.5	155

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	405	339	10	21	45.0	156
1	303	328	15	20	142.5	156
2	85	320	14	21	111.0	156
3	322	307	16	20	100.5	156
4	124	298	15	21	229.0	156
5	426	277	15	21	134.5	156
6	20	231	11	21	82.5	156
7	166	202	12	21	63.5	156
8	207	182	15	21	141.5	156
9	185	144	15	21	113.0	156
10	169	110	17	21	94.5	156
11	388	102	15	21	80.0	156
12	326	79	3	3	3.5	156
12	277	72	11	21	44.5	156
13	327	61	16	11	50.5	156

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	406	340	10	21	45.0	157
1	303	330	15	20	142.5	157
2	86	320	14	21	111.0	157
3	324	309	16	21	130.5	157
4	124	300	15	21	229.0	157
5	427	278	15	21	134.5	157
6	20	231	11	21	82.5	157
7	168	203	12	21	63.5	157
8	208	184	15	21	141.5	157
9	187	146	15	21	113.0	157
10	169	110	17	21	94.5	157
11	390	103	15	21	80.0	157
12	327	79	3	3	3.5	157
12	278	73	11	21	44.5	157
13	328	61	16	11	50.5	157

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	406	340	10	21	45.0	158
1	303	332	15	20	142.5	158
2	86	320	14	21	111.0	158
3	325	310	17	21	135.0	158
4	124	301	15	21	229.0	158
5	427	279	15	21	134.5	158
6	21	231	11	21	82.5	158
7	168	203	12	21	63.5	158
8	208	185	15	21	141.5	158
9	189	146	15	21	113.0	158
10	169	111	17	21	94.5	158
11	390	104	15	21	80.0	158
12	329	79	3	3	3.5	158
12	278	74	11	21	44.5	158
13	330	61	16	11	50.5	158

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	408	342	10	21	45.0	159
1	304	332	15	20	142.5	159
2	88	320	14	21	111.0	159
3	325	310	17	21	135.0	159
4	124	302	15	21	229.0	159
5	428	279	15	21	134.5	159
6	23	233	11	21	80.5	159
7	168	203	12	21	63.5	159
8	208	185	15	21	141.5	159
9	191	146	15	21	113.0	159
10	169	111	17	21	94.5	159
11	391	104	15	21	80.0	159
12	329	79	3	3	3.5	159
12	280	74	11	21	44.5	159
13	330	61	16	11	50.5	159

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	408	342	10	21	45.0	160
1	304	334	15	20	142.5	160
2	88	320	14	21	111.0	160
3	325	310	17	21	135.0	160
4	124	303	15	21	229.0	160
5	429	279	15	21	134.5	160
6	25	233	11	21	82.5	160
7	170	204	12	21	63.5	160
8	208	185	15	21	143.0	160
9	191	146	15	21	113.0	160
10	171	111	17	21	94.5	160
11	391	106	15	21	75.0	160
12	330	80	3	3	3.5	160
12	281	75	11	21	44.5	160
13	331	62	16	11	50.5	160

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	408	344	10	21	45.0	161
1	304	336	15	20	142.5	161
2	90	320	14	21	111.0	161
3	325	310	17	21	135.0	161
4	124	304	15	21	229.0	161
5	429	279	15	21	134.5	161
6	25	234	11	21	82.5	161
7	171	204	12	21	63.5	161
8	208	187	15	21	143.0	161
9	191	146	15	21	113.0	161
10	172	113	17	21	94.0	161
11	391	108	15	21	80.5	161
12	330	81	3	3	3.5	161
12	281	76	11	21	44.5	161
13	331	63	16	11	50.5	161

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	408	345	10	21	45.0	162
1	304	336	15	20	142.5	162
2	90	320	14	21	111.0	162
3	325	310	17	21	135.0	162
4	124	304	15	21	229.0	162
5	429	279	15	21	134.5	162
6	25	234	11	21	82.5	162
7	171	206	12	21	63.5	162
8	208	189	15	21	143.0	162
9	191	148	15	21	113.0	162
10	172	113	17	21	94.5	162
11	393	109	15	21	80.5	162
12	330	81	3	3	3.5	162
12	281	76	11	21	44.5	162
13	331	63	16	11	50.5	162

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	410	345	10	21	45.0	163
1	304	338	15	20	142.5	163
2	91	321	14	21	111.0	163
3	327	312	17	21	135.0	163
4	124	305	15	21	229.0	163
5	429	280	15	21	135.0	163
6	25	236	11	21	82.5	163
7	171	208	12	21	63.5	163
8	208	189	15	21	143.0	163
9	191	150	15	21	113.0	163
10	174	114	17	21	94.5	163
11	393	109	15	21	80.5	163
12	332	81	3	3	3.5	163
12	283	76	11	21	44.5	163
13	333	63	16	11	50.5	163

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	411	347	10	21	45.0	164
1	304	338	15	20	142.5	164
2	93	321	14	21	111.0	164
3	327	313	17	21	134.0	164
4	125	307	15	21	229.0	164
5	431	280	15	21	134.5	164
6	27	236	11	21	82.5	164
7	173	209	12	21	63.5	164
8	210	189	15	21	143.0	164
9	192	152	15	21	112.0	164
10	174	115	17	21	94.5	164
11	393	110	15	21	78.0	164
12	332	81	3	3	3.5	164
12	285	76	11	21	44.5	164
13	333	63	16	11	50.5	164

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	412	347	10	21	45.0	165
1	306	338	15	20	142.5	165
2	93	322	14	21	111.0	165
3	327	314	17	21	135.0	165
4	125	308	15	21	229.0	165
5	431	280	15	21	134.5	165
6	27	238	11	21	81.5	165
7	173	209	12	21	63.5	165
8	210	189	15	21	143.0	165
9	192	152	15	21	113.0	165
10	174	115	17	21	94.5	165
11	395	110	15	21	78.0	165
12	332	81	3	3	3.5	165
12	285	76	11	21	44.5	165
13	333	63	16	11	50.5	165

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	412	349	10	21	45.0	166
1	306	338	15	20	142.5	166
2	93	322	14	21	111.0	166
3	327	314	17	21	135.0	166
4	126	309	15	21	229.0	166
5	431	281	15	21	133.5	166
6	27	239	11	21	81.5	166
7	173	209	12	21	63.5	166
8	210	189	15	21	143.0	166
9	194	153	15	21	113.0	166
10	176	115	17	21	94.5	166
11	395	110	15	21	78.0	166
12	334	82	3	3	3.5	166
12	286	77	11	21	44.5	166
13	335	64	16	11	50.5	166

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	414	349	10	21	45.0	167
1	306	338	15	20	142.5	167
2	93	322	14	21	111.0	167
3	327	316	17	21	135.0	167
4	127	309	15	21	229.0	167
5	431	283	15	21	133.5	167
6	27	239	11	21	81.5	167
7	173	209	12	21	63.5	167
8	210	189	15	21	143.0	167
9	194	155	15	21	113.0	167
10	176	116	17	21	94.5	167
11	395	110	15	21	78.0	167
12	334	82	3	3	3.5	167
12	287	79	11	21	44.5	167
13	335	64	16	11	50.5	167

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	414	349	10	21	44.0	168
1	306	338	15	20	143.5	168
2	95	322	14	21	111.0	168
3	327	317	17	21	135.0	168
4	129	309	15	21	229.0	168
5	431	284	15	21	133.0	168
6	27	240	11	21	83.5	168
7	173	209	12	21	63.5	168
8	211	189	15	21	142.0	168
9	194	155	15	21	110.5	168
10	176	116	17	21	94.5	168
11	395	111	15	21	80.0	168
12	334	82	3	3	3.5	168
12	289	80	11	21	45.5	168
13	335	64	16	11	50.5	168

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	415	350	10	21	44.0	169
1	307	339	15	20	143.5	169
2	96	324	14	21	111.0	169
3	328	317	17	21	135.0	169
4	129	309	15	21	229.0	169
5	431	286	15	21	132.0	169
6	27	242	11	21	83.5	169
7	173	211	12	21	63.5	169
8	211	189	15	21	142.0	169
9	194	155	15	21	112.5	169
10	178	116	17	21	94.5	169
11	396	112	15	21	79.0	169
12	336	83	3	3	3.5	169
12	289	80	11	21	45.5	169
13	337	65	16	11	50.5	169

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	417	351	10	21	44.0	170
1	307	339	15	20	143.5	170
2	96	326	14	21	111.0	170
3	330	319	16	21	132.0	170
4	129	310	15	21	229.0	170
5	431	288	15	21	132.0	170
6	29	242	11	21	83.5	170
7	173	212	12	21	63.5	170
8	211	190	15	21	142.0	170
9	194	155	15	21	111.5	170
10	178	116	17	21	94.5	170
11	398	113	15	20	78.0	170
12	338	83	3	3	3.5	170
12	289	81	11	21	45.5	170
13	339	65	16	11	50.5	170

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	419	351	10	21	44.0	171
1	307	341	15	20	142.5	171
2	96	326	14	21	111.0	171
3	330	319	17	21	134.0	171
4	129	312	15	21	229.0	171
5	431	290	15	21	132.0	171
6	31	242	11	21	83.5	171
7	173	212	12	21	63.5	171
8	211	192	15	21	142.0	171
9	194	156	15	21	112.5	171
10	180	116	17	21	92.0	171
11	400	114	14	18	72.5	171
12	339	84	3	3	3.5	171
12	289	82	11	21	45.5	171
13	340	66	16	11	50.5	171

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	419	353	10	21	44.0	172
1	307	341	15	20	142.5	172
2	96	328	14	21	111.0	172
3	332	320	17	21	134.0	172
4	129	313	15	21	229.0	172
5	431	290	15	21	132.0	172
6	32	242	11	21	83.5	172
7	173	214	12	21	63.5	172
8	211	194	15	21	142.0	172
9	196	156	15	21	112.5	172
10	180	118	17	21	94.5	172
11	400	115	14	18	72.0	172
12	339	86	3	3	3.5	172
12	289	83	11	21	45.5	172
13	340	68	16	11	50.5	172

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	421	353	10	21	44.0	173
1	307	341	15	20	142.5	173
2	96	328	14	21	111.0	173
3	333	320	17	21	134.0	173
4	131	314	15	21	229.0	173
5	432	291	15	21	132.0	173
6	32	244	11	21	83.5	173
7	173	214	12	21	63.5	173
8	211	194	15	21	142.0	173
9	196	157	15	21	112.5	173
10	180	118	17	21	94.5	173
11	401	115	14	17	70.0	173
12	339	86	3	3	3.5	173
12	291	83	11	21	45.5	173
13	340	68	16	11	50.5	173

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	421	353	10	21	44.0	174
1	307	343	15	20	142.5	174
2	96	330	14	21	111.0	174
3	333	320	17	21	134.0	174
4	133	316	15	21	229.0	174
5	433	293	15	21	132.0	174
6	34	244	11	21	83.5	174
7	175	214	12	21	63.5	174
8	211	194	15	21	142.0	174
9	196	157	15	21	112.5	174
10	180	120	17	21	94.5	174
11	403	115	14	15	66.5	174
12	340	86	3	3	3.5	174
12	293	83	11	21	45.5	174
13	341	68	16	11	50.5	174

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	421	353	10	21	44.0	175
1	307	343	15	20	142.5	175
2	96	331	14	21	111.0	175
3	334	320	17	21	134.0	175
4	133	316	15	21	229.0	175
5	433	294	15	21	132.0	175
6	35	246	11	21	83.5	175
7	175	216	12	21	62.5	175
8	212	196	15	21	142.0	175
9	197	158	15	21	112.0	175
10	181	120	17	21	94.5	175
11	403	115	14	15	66.5	175
12	340	87	3	3	3.5	175
12	294	84	11	21	42.5	175
13	341	69	16	11	50.5	175

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	422	353	10	21	44.0	176
1	308	343	15	20	142.5	176
2	98	333	14	21	111.0	176
3	335	320	17	21	134.0	176
4	135	316	15	21	229.0	176
5	433	294	15	21	132.0	176
6	37	246	11	21	82.5	176
7	176	218	12	21	62.5	176
8	212	198	15	21	140.0	176
9	197	158	15	21	111.5	176
10	415	135	2	2	1.0	176
10	182	120	17	21	94.5	176
11	403	116	14	14	64.5	176
12	340	89	3	3	3.5	176
12	296	86	11	21	43.5	176
13	341	71	16	11	50.5	176

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	424	353	10	21	44.0	177
1	309	345	15	20	142.5	177
2	99	335	14	21	112.5	177
3	335	322	17	21	134.0	177
4	135	316	15	21	229.0	177
5	433	294	15	21	132.0	177
6	37	247	11	21	82.5	177
7	178	220	12	21	62.5	177
8	212	198	15	21	142.0	177
9	197	158	15	21	111.5	177
10	415	135	3	4	4.5	177
10	182	120	17	21	94.5	177
11	403	118	13	13	62.0	177
12	340	89	3	3	3.5	177
12	298	88	11	21	43.5	177
13	341	71	16	11	50.5	177

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	424	355	10	21	44.0	178
1	310	346	15	20	142.5	178
2	99	337	14	21	112.5	178
3	335	322	17	21	134.0	178
4	136	316	15	21	229.0	178
5	433	294	15	21	132.0	178
6	37	247	11	21	82.5	178
7	178	220	12	21	62.5	178
8	212	198	15	21	142.0	178
9	197	160	15	21	111.5	178
10	416	134	4	5	8.5	178
10	183	121	17	21	94.5	178
11	405	118	13	13	59.5	178
12	340	91	3	3	3.5	178
12	299	88	11	21	43.5	178
13	341	73	16	11	50.5	178

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	424	356	10	21	44.0	179
1	310	346	15	20	142.5	179
2	101	338	14	21	112.5	179
3	336	324	17	21	134.0	179
4	137	317	15	21	229.0	179
5	435	296	15	21	133.0	179
6	38	248	11	21	82.5	179
7	178	222	12	21	62.5	179
8	212	198	15	21	142.0	179
9	199	160	15	21	111.5	179
10	418	132	4	7	13.0	179
10	184	122	17	21	94.5	179
11	407	118	12	13	53.5	179
12	340	91	3	3	3.5	179
12	299	88	11	21	43.5	179
13	341	73	16	11	50.5	179

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	424	356	10	21	45.0	180
1	310	346	15	20	143.5	180
2	101	338	14	21	112.5	180
3	336	324	17	21	135.0	180
4	138	319	15	21	84.0	180
5	435	296	15	21	134.0	180
6	38	248	11	21	83.5	180
7	179	222	12	21	62.5	180
8	212	198	15	21	143.0	180
9	199	160	15	21	113.0	180
10	418	132	5	9	19.5	180
10	184	123	17	21	94.0	180
11	408	120	12	13	42.0	180
12	342	91	3	3	3.5	180
12	301	89	11	21	45.5	180
13	343	73	16	11	50.5	180

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	424	356	10	21	45.0	181
1	312	346	15	20	143.5	181
2	101	338	14	21	112.5	181
3	336	324	17	21	135.0	181
4	138	319	15	21	229.0	181
5	435	296	15	21	134.0	181
6	38	248	11	21	83.5	181
7	180	222	12	21	62.5	181
8	214	198	15	21	143.0	181
9	201	162	15	21	113.0	181
10	418	132	5	11	22.0	181
10	186	125	17	21	94.5	181
11	408	122	12	12	35.5	181
11	344	91	3	3	3.5	181
11	301	90	11	21	45.5	181
12	345	73	16	11	50.5	181

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	424	357	10	21	45.0	182
1	313	347	15	20	143.5	182
2	101	338	14	21	112.5	182
3	336	326	17	21	135.0	182
4	140	320	15	21	229.0	182
5	435	298	15	21	134.0	182
6	39	248	11	21	83.5	182
7	182	224	12	21	62.5	182
8	214	200	15	21	143.0	182
9	202	163	15	21	113.0	182
10	419	131	6	12	25.5	182
10	186	127	17	21	94.5	182
11	410	122	11	11	32.5	182
11	303	92	11	21	45.5	182
12	344	91	3	3	3.5	182
12	345	73	16	11	50.5	182

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	425	357	10	21	45.0	183
1	313	347	15	20	143.5	183
2	101	338	14	21	112.5	183
3	337	326	17	21	135.0	183
4	141	321	15	21	229.0	183
5	437	298	15	21	134.0	183
6	40	248	11	21	82.0	183
7	182	224	12	21	62.5	183
8	215	201	15	21	143.0	183
9	204	163	15	21	113.0	183
10	417	130	10	14	37.5	183
11	188	129	17	21	95.5	183
12	412	123	10	9	23.5	183
12	344	93	3	3	3.5	183
12	303	92	11	21	45.5	183
13	345	75	16	11	50.5	183

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	425	358	10	21	45.0	184
1	315	349	15	20	143.5	184
2	101	338	14	21	112.5	184
3	338	327	17	21	135.0	184
4	141	321	15	21	229.0	184
5	438	298	15	21	134.0	184
6	41	250	11	21	82.0	184
7	184	224	12	21	62.5	184
8	216	201	15	21	143.0	184
9	204	163	15	21	113.0	184
10	415	131	12	14	38.5	184
11	190	130	17	21	95.5	184
12	412	124	9	8	20.5	184
12	344	93	3	3	3.5	184
12	304	92	11	21	45.5	184
13	345	75	16	11	50.5	184

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	427	358	10	21	45.0	185
1	317	351	15	20	143.5	185
2	102	338	14	21	112.5	185
3	338	327	17	21	135.0	185
4	141	322	15	21	229.0	185
5	439	300	15	21	88.0	185
6	42	252	11	21	82.0	185
7	186	226	12	21	62.5	185
8	217	201	15	21	143.0	185
9	204	163	15	21	113.0	185
10	414	132	13	14	42.5	185
11	192	130	17	21	95.5	185
12	412	125	8	7	15.0	185
12	345	93	3	3	3.5	185
12	304	92	11	21	45.5	185
13	346	75	16	11	50.5	185

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	427	358	10	21	45.0	186
1	317	353	15	20	143.5	186
2	102	339	14	21	112.5	186
3	339	328	17	21	135.0	186
4	142	322	15	21	229.0	186
5	439	300	15	21	131.0	186
6	44	252	11	21	82.0	186
7	186	228	12	21	62.5	186
8	217	201	15	21	143.0	186
9	204	164	15	21	113.0	186
10	414	132	13	14	42.5	186
11	194	131	17	21	95.5	186
12	412	125	8	7	15.0	186
12	347	95	3	3	3.5	186
12	304	94	11	21	45.5	186
13	348	77	16	11	50.5	186

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	427	358	10	21	45.0	187
1	319	355	15	20	143.5	187
2	103	341	14	21	112.5	187
3	341	329	17	21	135.0	187
4	142	324	15	21	229.0	187
5	441	301	15	21	131.0	187
6	44	252	11	21	82.0	187
7	186	230	12	21	62.5	187
8	217	201	15	21	143.0	187
9	204	166	15	21	113.0	187
10	414	134	15	14	49.0	187
11	196	133	17	21	95.5	187
12	423	129	3	4	5.0	187
12	347	96	3	3	3.5	187
12	304	94	11	21	45.5	187
13	348	78	16	11	50.5	187

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	427	360	10	21	45.0	188
1	321	355	15	20	143.5	188
2	103	343	14	21	112.5	188
3	341	329	17	21	134.0	188
4	144	326	15	21	229.0	188
5	442	302	15	21	131.0	188
6	45	254	11	21	82.0	188
7	186	230	12	21	62.5	188
8	219	202	15	21	143.0	188
9	205	168	15	21	113.0	188
10	414	135	15	14	49.5	188
11	196	134	17	21	95.5	188
12	422	130	4	4	6.5	188
12	347	97	3	3	3.5	188
12	304	94	11	21	45.5	188
13	348	79	16	11	50.5	188

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	429	361	10	21	45.0	189
1	321	355	15	20	143.5	189
2	103	343	14	21	112.5	189
3	341	331	17	21	133.5	189
4	146	328	15	21	83.5	189
5	444	304	15	21	131.0	189
6	45	254	11	21	82.0	189
7	187	232	12	21	62.5	189
8	221	202	15	21	143.0	189
9	205	169	15	21	113.0	189
10	198	136	17	21	95.5	189
11	415	135	15	15	53.5	189
12	422	130	5	5	9.5	189
12	349	99	3	3	3.5	189
12	305	94	11	21	45.5	189
13	350	81	16	11	50.5	189

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	429	361	10	21	45.0	190
1	321	357	15	20	143.5	190
2	105	343	14	21	112.5	190
3	342	331	17	21	134.0	190
4	147	328	15	20	79.5	190
5	446	305	15	21	134.0	190
6	45	255	11	21	82.0	190
7	187	233	12	21	62.5	190
8	222	202	15	21	143.0	190
9	205	170	15	21	113.0	190
10	198	138	17	21	94.0	190
11	416	132	15	18	59.0	190
12	422	130	6	5	10.5	190
12	350	101	3	3	3.5	190
12	306	94	11	21	45.5	190
13	351	83	16	11	50.5	190

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	429	362	10	21	45.0	191
1	321	357	15	20	143.5	191
2	105	343	14	21	112.5	191
3	344	331	17	21	134.0	191
4	147	329	15	20	77.5	191
5	446	305	15	21	134.0	191
6	47	255	11	21	82.0	191
7	187	234	12	21	62.5	191
8	222	202	15	21	143.0	191
9	205	170	15	21	113.0	191
10	199	138	17	21	94.5	191
11	416	132	15	18	59.0	191
12	422	130	6	5	10.5	191
12	352	103	3	3	3.5	191
12	307	94	11	21	45.5	191
13	353	85	16	11	50.5	191

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	430	362	10	21	45.0	192
1	321	357	15	20	142.5	192
2	105	344	14	21	112.5	192
3	345	331	17	21	135.0	192
4	147	330	15	20	73.5	192
5	446	306	15	21	131.5	192
6	49	256	11	21	81.0	192
7	189	234	12	21	63.5	192
8	224	202	15	21	143.0	192
9	205	170	15	21	113.0	192
10	199	138	17	21	94.0	192
11	418	129	15	21	81.5	192
12	352	103	3	3	3.5	192
12	307	94	11	21	45.5	192
13	353	85	16	11	50.5	192

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	430	363	10	21	45.0	193
