

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
5	194	226	14	20	125.0	8
6	309	211	6	19	18.0	8
7	136	207	255	155	1209.0	8
7	21	193	14	20	211.0	8
8	221	191	16	20	109.5	8
9	310	179	15	20	113.0	8
10	58	90	14	20	46.5	8
11	97	69	14	20	112.0	8
12	54	14	21	29	100.0	8
13	266	6	14	20	118.5	8
14	555	4	12	20	134.0	8

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	209	426	20	17	60.0	9
1	51	417	12	20	104.5	9
2	411	383	10	20	82.5	9
3	112	370	18	20	163.0	9
4	514	299	18	20	64.5	9
5	194	226	14	20	125.0	9
6	309	212	6	20	22.0	9
7	136	207	255	155	1209.0	9
7	22	195	14	20	211.0	9
8	221	191	16	20	109.5	9
9	311	179	15	20	113.0	9
10	58	90	14	20	46.5	9
11	97	69	14	20	112.0	9
12	64	35	13	9	39.5	9
13	55	14	16	20	66.0	9
14	266	6	14	20	121.5	9
15	555	5	12	20	134.0	9

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	48	430	3	3	2.5	10
0	211	427	20	17	66.0	10
1	52	417	12	20	103.5	10
2	411	383	10	20	82.5	10
3	114	370	18	20	164.0	10
4	516	301	18	20	64.5	10
5	194	228	14	20	125.0	10
6	309	212	6	20	22.0	10
7	136	207	255	155	1209.0	10
7	23	196	14	20	211.0	10
8	223	192	16	20	108.5	10
9	311	179	15	20	113.0	10
10	58	91	14	20	46.5	10
11	98	71	14	20	112.0	10
12	65	36	13	9	39.5	10
13	56	15	16	20	66.0	10
14	268	8	14	20	118.5	10
15	554	5	13	20	135.0	10

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	372	432	7	4	7.0	11
0	213	427	20	17	60.0	11
1	52	419	12	20	103.5	11
2	411	383	10	20	82.5	11
3	114	372	18	20	169.0	11
4	517	301	18	20	64.5	11
5	195	228	14	20	125.0	11
6	309	213	6	20	24.0	11
7	136	207	255	155	1219.5	11
7	23	196	14	20	211.0	11
8	225	192	16	20	108.5	11
9	311	179	15	20	113.0	11
10	58	91	14	20	46.5	11
11	100	73	14	20	112.0	11
12	65	36	13	10	43.0	11
13	56	15	16	20	66.0	11
14	268	9	14	20	117.5	11
15	555	5	12	20	134.0	11

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	214	429	20	17	58.5	12
1	52	421	12	20	105.5	12
2	412	385	10	20	82.5	12
3	114	373	18	20	163.0	12
4	517	302	18	20	63.5	12
5	195	228	14	20	125.0	12
6	306	211	9	23	28.0	12
7	136	207	255	155	1209.0	12
7	25	196	14	20	211.0	12
8	225	194	16	20	109.5	12
9	311	179	15	22	117.5	12
10	58	93	14	20	46.5	12
11	100	75	14	20	112.0	12
12	66	37	13	9	40.0	12
13	58	16	16	20	66.0	12
14	269	9	14	20	118.5	12
15	555	5	12	20	141.0	12

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	216	429	20	17	58.5	13
1	52	421	12	20	105.5	13
2	414	386	10	20	82.5	13
3	114	373	18	20	163.0	13
4	517	303	18	20	63.5	13
5	195	228	14	20	125.0	13
6	306	214	9	20	25.0	13
7	136	207	255	155	1211.0	13
7	26	197	14	20	211.0	13
8	227	194	16	20	109.5	13
9	311	182	15	19	112.5	13
10	58	93	14	20	46.5	13
11	101	75	14	20	112.0	13
12	68	37	13	10	43.5	13
13	58	16	16	20	66.0	13
14	269	10	14	20	118.5	13
15	557	5	12	20	141.0	13

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	216	429	20	17	58.5	14
1	53	422	12	20	105.5	14
2	414	388	10	20	82.5	14
3	116	373	18	20	163.0	14
4	518	305	18	20	74.5	14
5	195	228	14	20	125.0	14
6	306	214	9	20	25.0	14
7	136	207	255	155	1215.5	14
7	26	199	14	20	211.0	14
8	229	194	16	20	109.5	14
9	313	184	15	15	104.5	14
10	58	93	14	20	46.5	14
11	101	75	14	20	112.0	14
12	69	37	13	12	51.5	14
13	59	16	16	20	66.0	14
14	271	12	14	20	118.5	14
15	558	6	12	20	141.0	14

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	216	430	20	17	60.0	15
1	53	422	12	20	105.5	15
2	416	388	10	20	82.5	15
3	116	375	19	20	169.0	15
4	520	307	18	20	63.5	15
5	195	228	14	20	125.0	15
6	308	214	9	20	26.5	15
7	136	207	255	155	1209.0	15
7	26	199	14	20	211.0	15
8	231	194	16	20	110.5	15
9	313	184	15	15	104.5	15
10	59	94	14	20	46.5	15
11	101	76	14	20	112.0	15
12	69	37	13	14	57.5	15
13	59	16	16	20	66.0	15
14	272	12	14	20	118.5	15
15	559	7	12	20	141.0	15

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	217	430	20	17	58.5	16
1	53	422	12	20	105.5	16
2	416	390	10	20	82.5	16
3	118	377	18	20	162.0	16
4	521	307	18	20	63.5	16
5	195	230	14	20	125.0	16
6	308	214	9	20	26.5	16
7	136	207	255	155	1209.0	16
7	26	199	14	20	211.0	16
8	232	194	16	20	109.5	16
9	315	185	15	12	99.5	16
10	59	95	14	20	46.5	16
11	101	76	14	20	112.0	16
12	69	37	13	14	57.5	16
13	60	16	16	20	66.0	16
14	272	12	14	20	118.5	16
15	559	8	12	20	141.0	16

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	219	431	20	17	60.0	17
1	53	422	12	20	105.5	17
2	417	392	14	20	88.0	17
3	119	378	18	20	162.0	17
4	523	307	18	20	63.5	17
5	195	232	14	20	125.0	17
6	309	215	9	20	26.5	17
7	136	207	255	155	1218.0	17
7	28	199	15	23	217.5	17
8	232	196	16	20	109.5	17
9	315	185	15	12	99.5	17
10	61	95	14	20	46.5	17
11	103	76	14	20	112.0	17
12	71	37	13	14	57.5	17
13	61	16	16	20	66.0	17
14	274	14	14	20	118.5	17
15	559	8	12	20	141.0	17

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	219	433	20	17	60.0	18
1	55	422	12	20	104.5	18
2	419	392	9	20	81.5	18
3	121	380	18	20	162.0	18
4	525	307	18	20	63.5	18
5	407	298	4	3	4.0	18
5	195	232	14	20	125.0	18
6	311	215	9	20	26.5	18
7	136	207	255	155	1215.5	18
7	28	201	14	20	211.0	18
8	234	197	16	20	109.5	18
9	315	185	15	12	99.5	18
10	61	97	14	20	58.0	18
11	105	77	14	20	112.0	18
12	71	38	13	14	57.5	18
13	61	17	16	20	66.0	18
14	274	16	14	20	118.5	18
15	561	8	12	20	134.0	18

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	219	433	20	17	60.0	19
1	57	424	12	20	103.5	19
2	421	392	9	20	81.5	19
3	122	380	18	20	162.0	19
4	525	307	18	20	63.5	19
5	195	234	14	20	130.0	19
6	312	217	9	20	26.5	19
7	136	207	255	155	1209.0	19
7	28	201	14	20	211.0	19
8	235	198	16	20	109.5	19
9	315	187	15	11	90.0	19
10	62	99	14	20	46.5	19
11	106	79	19	20	114.5	19
12	71	39	13	15	58.0	19
13	62	18	16	20	66.0	19
14	274	17	14	20	118.5	19
15	561	10	12	20	134.5	19

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	219	433	20	17	60.0	20
1	57	425	12	20	103.5	20
2	422	394	9	20	81.5	20
3	122	380	18	20	162.0	20
4	526	307	18	20	63.5	20
5	195	236	14	20	126.0	20
6	313	217	9	20	27.5	20
7	136	207	255	155	1209.0	20
7	30	202	14	20	211.0	20
8	324	201	4	6	5.0	20
8	236	198	16	20	109.5	20
9	317	187	15	11	86.0	20
10	62	99	14	20	46.5	20
11	106	81	14	20	112.0	20
12	73	39	13	16	62.5	20
13	62	18	16	20	66.0	20
14	275	16	14	21	118.5	20
15	563	11	12	20	134.5	20

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	221	434	20	17	60.0	21
1	57	425	12	20	103.5	21
2	423	394	9	20	81.5	21
3	122	380	18	20	162.0	21
4	526	307	18	20	63.5	21
5	196	236	14	20	126.0	21
6	315	217	9	20	27.5	21
7	136	207	255	155	1209.0	21
7	31	204	14	20	211.0	21
8	324	201	4	7	7.0	21
8	238	199	16	20	109.5	21
9	317	188	15	11	79.0	21
10	62	99	14	20	46.5	21
11	106	81	14	20	112.0	21
12	72	39	15	18	77.0	21
13	275	18	14	20	117.5	21
14	62	18	16	20	66.0	21
15	563	12	12	20	134.5	21

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	222	434	20	17	60.0	22
1	57	427	12	20	103.5	22
2	425	395	9	20	81.5	22
3	124	380	18	20	179.0	22
4	528	309	18	20	63.5	22
5	197	237	14	20	126.0	22
6	315	218	9	20	27.5	22
7	136	207	255	155	1209.0	22
7	31	205	14	20	211.0	22
8	324	201	5	8	9.5	22
9	238	199	16	20	109.5	22
10	317	189	15	11	25.0	22
11	63	101	14	20	46.5	22
12	106	83	14	20	112.0	22
13	74	40	14	17	65.0	22
14	277	20	14	20	117.5	22
15	64	19	16	20	66.0	22
16	563	12	12	20	134.5	22

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	222	435	20	17	60.0	23
1	58	428	12	20	104.5	23
2	426	395	9	20	81.5	23
3	125	380	18	20	162.0	23
4	530	310	18	20	63.5	23
5	199	237	14	20	126.0	23
6	317	218	9	20	27.5	23
7	136	207	255	155	1209.0	23
7	33	205	14	20	211.0	23
8	325	199	6	11	12.5	23
8	238	199	16	20	109.5	23
9	318	190	12	10	19.0	23
10	65	102	14	20	46.5	23
11	106	85	14	20	112.0	23
12	75	40	15	18	77.0	23
13	277	22	14	20	117.5	23
14	64	19	16	20	66.0	23
15	563	14	12	20	134.5	23

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	224	435	20	17	58.5	24
1	60	429	12	20	105.5	24
2	427	397	10	20	82.5	24
3	125	381	18	20	163.0	24
4	532	312	18	20	64.5	24
5	200	238	14	20	125.0	24
6	317	220	9	20	26.5	24
7	136	207	255	155	1209.0	24
7	33	205	14	20	211.0	24
8	239	199	16	20	110.0	24
9	327	197	7	15	23.5	24
10	320	192	10	8	12.0	24
10	67	102	14	20	45.0	24
11	107	86	14	20	113.0	24
12	77	39	15	19	78.5	24
13	278	22	14	20	118.5	24
14	65	19	16	20	67.0	24
15	565	15	12	20	133.5	24

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	224	435	20	17	58.5	25
1	61	429	12	20	105.5	25
2	428	397	10	20	82.5	25
3	126	383	18	20	163.0	25
4	534	314	18	20	64.5	25
5	204	254	6	5	6.0	25
5	202	238	14	20	125.0	25
6	317	220	9	20	26.5	25
7	136	207	255	155	1209.0	25
7	34	205	14	20	211.0	25
8	239	200	16	20	110.0	25
9	327	197	7	15	23.5	25
10	320	192	10	8	12.0	25
10	69	103	14	20	43.5	25
11	108	87	14	20	113.0	25
12	80	40	14	19	70.0	25
13	278	22	14	20	118.5	25
14	66	21	16	20	67.0	25
15	567	17	12	20	133.5	25

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	224	436	20	17	58.5	26
1	62	429	12	20	105.5	26
2	429	398	10	20	82.5	26
3	128	384	18	20	163.0	26
4	534	315	18	20	64.5	26
5	202	240	14	20	125.0	26
6	317	222	9	20	25.5	26
7	136	207	255	156	1212.0	26
7	35	206	14	20	211.0	26
8	240	201	16	20	110.0	26
9	327	197	7	15	23.5	26
10	320	192	10	8	12.0	26
10	70	103	14	20	43.5	26
11	109	88	14	20	113.0	26
12	80	42	15	19	89.0	26
13	275	36	3	3	2.5	26
13	278	23	14	20	119.0	26
14	67	21	16	20	67.0	26
15	568	17	12	20	133.5	26

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	226	438	20	17	58.5	27
1	63	429	12	20	105.5	27
2	429	398	10	20	82.5	27
3	128	384	18	20	163.0	27
4	534	316	18	20	64.5	27
5	202	240	14	20	125.0	27
6	318	222	9	20	26.5	27
7	136	207	255	155	1209.0	27
7	35	207	14	20	211.0	27
8	242	203	16	20	110.0	27
9	327	197	7	15	23.5	27
10	320	192	10	8	12.0	27
10	71	104	14	20	43.5	27
11	109	88	14	20	113.0	27
12	82	43	15	20	92.0	27
13	278	23	14	20	118.5	27
14	67	21	16	20	67.0	27
15	568	17	12	20	133.5	27

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	227	438	20	17	58.5	28
1	65	429	12	20	105.5	28
2	429	398	10	20	82.5	28
3	130	384	18	20	163.0	28
4	567	354	4	3	4.0	28
4	534	316	18	20	64.5	28
5	202	240	14	20	125.0	28
6	318	223	9	20	26.5	28
7	35	209	14	20	211.0	28
8	136	207	255	155	1209.5	28
8	10	207	4	6	6.0	28
8	242	205	16	20	110.0	28
9	327	197	7	15	23.5	28
10	320	192	10	8	12.0	28
10	71	104	14	20	43.5	28
11	109	90	14	20	113.0	28
12	82	45	15	20	92.0	28
13	279	23	14	20	118.5	28
14	67	22	16	20	67.0	28
15	569	19	12	20	133.5	28

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	229	439	20	17	58.5	29
1	67	431	12	20	105.5	29
2	430	398	10	20	82.5	29
3	131	384	18	20	163.0	29
4	534	316	18	20	64.5	29
5	204	242	14	20	125.0	29
6	35	209	14	20	211.0	29
7	136	207	255	155	1240.0	29
7	242	205	16	20	110.0	29
8	325	196	12	18	42.5	29
9	73	104	14	20	43.5	29
10	109	91	14	20	113.0	29
11	83	46	15	20	92.0	29
12	279	23	14	20	118.5	29
13	68	22	16	20	68.0	29
14	571	19	12	20	133.5	29

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	229	439	20	17	58.5	30
1	69	433	12	20	105.5	30
2	430	398	10	20	82.5	30
3	131	386	18	20	163.0	30
4	535	318	18	20	64.5	30
5	558	284	4	7	7.0	30
5	205	243	14	20	125.0	30
6	37	211	14	20	211.0	30
7	136	207	255	155	1250.5	30
7	243	205	16	20	110.0	30
8	325	195	14	20	49.0	30
9	73	105	14	20	43.5	30
10	110	92	14	20	113.0	30
11	83	47	15	20	92.0	30
12	280	23	14	20	118.5	30
13	68	22	16	20	67.0	30
14	571	20	12	20	133.5	30

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	229	441	20	17	58.5	31
1	70	434	12	20	105.5	31
2	430	400	10	20	82.5	31
3	131	388	18	20	163.0	31
4	535	319	18	20	64.5	31
5	206	243	14	20	125.0	31
6	33	211	18	20	218.5	31
7	136	207	255	155	1244.5	31
7	245	206	16	20	111.0	31
8	325	195	14	20	49.0	31
9	73	106	14	20	43.5	31
10	112	92	14	20	113.0	31
11	85	49	15	20	92.0	31
12	282	23	14	20	118.5	31
13	68	22	16	20	67.0	31
14	573	20	12	20	133.5	31

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	231	441	20	17	60.0	32
1	70	434	12	20	105.5	32
2	430	401	10	20	82.5	32
3	131	388	18	20	163.0	32
4	537	321	18	20	64.5	32
5	207	243	14	20	125.0	32
6	39	213	14	20	211.0	32
7	136	207	255	155	1256.0	32
7	246	206	16	20	111.0	32
8	325	197	15	20	104.5	32
9	75	106	14	20	42.0	32
10	112	93	14	20	113.0	32
11	85	51	15	20	92.0	32
12	282	24	14	20	123.0	32
13	68	24	16	20	67.0	32
14	573	20	12	20	133.5	32

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	231	441	20	17	60.0	33
1	70	435	12	20	105.5	33
2	430	401	10	20	82.5	33
3	131	388	18	20	163.0	33
4	537	321	18	20	64.5	33
5	209	243	14	20	125.0	33
6	40	213	14	20	211.0	33
7	136	207	255	155	1242.5	33
7	246	206	16	20	111.0	33
8	327	197	15	20	113.0	33
9	352	116	7	4	7.0	33
9	75	106	14	20	43.5	33
10	112	93	14	20	113.0	33
11	86	52	15	20	92.0	33
12	284	25	14	20	118.5	33
13	70	24	16	20	67.0	33
14	573	20	12	20	133.5	33

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	233	441	20	17	60.0	34
1	72	437	12	20	105.5	34
2	430	402	11	20	86.5	34
3	131	389	18	20	163.0	34
4	538	321	18	20	64.5	34
5	209	244	14	20	125.0	34
6	42	213	14	21	212.0	34
7	136	207	255	155	1240.5	34
7	248	206	16	20	111.0	34
8	328	197	15	20	113.0	34
9	75	106	14	20	43.5	34
10	114	93	14	20	113.0	34
11	88	54	15	20	92.0	34
12	284	25	14	20	118.5	34
13	70	24	16	20	67.0	34
14	575	21	12	20	133.5	34

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	233	443	20	17	60.0	35
1	73	438	12	20	105.5	35
2	431	402	10	20	82.5	35
3	131	391	18	20	163.0	35
4	540	321	18	20	64.5	35
5	211	245	15	20	126.0	35
6	44	213	14	20	211.0	35
7	248	208	16	20	110.0	35
8	136	207	255	155	1240.5	35
8	330	198	15	20	113.0	35
9	76	108	14	20	43.5	35
10	114	93	14	20	113.0	35
11	88	55	15	20	92.0	35
12	72	26	16	20	67.0	35
13	286	25	14	20	118.5	35
14	576	21	12	20	133.5	35

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	234	443	20	17	58.5	36
1	73	439	12	20	103.5	36
2	433	402	10	20	82.5	36
3	131	391	18	20	162.0	36
4	542	321	18	20	64.5	36
5	212	245	14	20	126.0	36
6	45	215	14	20	212.0	36
7	248	208	16	20	111.0	36
8	136	207	255	155	1249.5	36
8	332	198	15	20	113.0	36
9	78	110	14	20	45.0	36
10	114	95	15	20	136.0	36
11	89	56	15	20	92.0	36
12	286	26	14	20	118.5	36
13	72	26	16	20	68.0	36
14	577	23	12	20	140.0	36

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	61	450	5	4	5.0	37
0	235	443	20	17	58.5	37
1	74	440	12	20	103.5	37
2	433	404	10	20	82.5	37
3	131	391	18	20	162.0	37
4	544	321	18	20	64.5	37
5	213	247	14	20	126.0	37
6	46	216	14	20	212.0	37
7	248	208	16	20	111.0	37
8	136	207	255	155	1241.0	37
8	333	198	15	20	113.0	37
9	78	110	14	20	45.0	37
10	116	95	14	20	112.0	37
11	89	56	15	23	99.5	37
12	74	28	16	20	68.0	37
13	287	27	14	20	118.5	37
14	578	25	12	20	140.0	37

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	235	443	20	17	58.5	38
1	75	440	12	20	103.5	38
2	433	405	10	20	82.5	38
3	133	393	18	20	170.0	38
4	546	322	18	20	64.5	38
5	511	259	4	7	7.0	38
5	301	252	3	3	2.5	38
5	215	247	14	20	126.0	38
6	46	218	14	20	212.0	38
7	248	209	16	20	111.0	38
8	136	207	255	155	1241.5	38
8	335	199	15	20	113.0	38
9	78	110	14	20	45.0	38
10	116	95	14	20	112.0	38
11	89	56	15	20	92.0	38
12	288	29	14	20	118.5	38
13	74	28	16	20	68.0	38
14	578	26	12	20	140.0	38

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	235	445	20	17	58.5	39
1	75	440	12	20	104.5	39
2	435	405	10	20	82.5	39
3	133	395	18	20	162.0	39
4	548	324	18	20	64.5	39
5	217	249	14	20	126.0	39
6	48	219	14	20	212.0	39
7	250	210	16	21	110.5	39
8	136	207	255	155	1250.5	39
8	335	200	15	20	113.0	39
9	79	110	14	20	45.0	39
10	116	96	14	20	112.0	39
11	91	56	15	20	92.0	39
12	288	30	14	20	118.5	39
13	74	29	18	20	72.0	39
14	578	26	12	20	140.0	39

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	446	20	17	58.5	40
1	77	440	12	20	103.5	40
2	437	405	10	20	82.5	40
3	134	395	18	20	163.0	40
4	548	325	18	20	64.5	40
5	219	249	14	20	125.0	40
6	49	219	14	20	212.0	40
7	252	213	16	20	108.5	40
8	136	207	255	155	1252.5	40
8	335	201	15	20	113.0	40
9	79	110	14	20	45.0	40
10	117	98	14	20	122.0	40
11	91	57	15	20	95.5	40
12	288	30	14	20	118.5	40
13	74	30	16	20	68.0	40
14	580	26	12	20	140.0	40

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	448	20	17	60.0	41
1	78	440	12	20	103.5	41
2	437	405	10	20	82.5	41
3	134	395	18	20	163.0	41
4	548	326	18	20	64.5	41
5	219	249	14	20	125.0	41
6	49	219	14	20	213.5	41
7	252	214	16	20	110.0	41
8	136	207	255	155	1242.5	41
8	335	201	15	20	113.0	41
9	79	112	14	20	45.0	41
10	119	99	14	20	115.0	41
11	91	58	15	20	92.0	41
12	290	30	14	20	118.5	41
13	74	30	16	20	71.0	41
14	580	26	12	20	140.0	41

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	448	20	17	60.0	42
1	78	441	12	20	103.5	42
2	437	407	10	20	82.5	42
3	134	397	18	20	163.0	42
4	550	327	18	21	64.5	42
5	219	251	14	20	125.0	42
6	49	219	14	20	212.0	42
7	252	216	16	20	108.5	42
8	136	207	255	155	1256.0	42
8	336	201	15	20	113.0	42
9	561	125	5	6	6.0	42
9	81	112	14	20	45.0	42
10	120	99	14	20	112.0	42
11	91	59	15	20	92.0	42
12	76	31	16	20	66.0	42
13	291	30	14	20	118.5	42
14	581	26	12	20	140.0	42

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	448	20	17	60.0	43
1	79	441	12	20	103.5	43
2	437	408	10	20	82.5	43
3	134	398	18	20	163.0	43
4	551	328	18	20	63.5	43
5	220	253	14	20	125.0	43
6	49	219	14	20	212.0	43
7	253	218	16	20	108.5	43
8	136	207	255	155	1252.0	43
8	333	203	19	20	117.5	43
9	580	114	3	4	4.0	43
9	81	112	14	20	45.0	43
10	120	99	14	20	112.0	43
11	91	59	15	20	92.0	43
12	77	32	16	20	67.0	43
13	291	30	14	20	118.5	43
14	582	26	12	20	140.0	43
15	177	9	11	20	19.5	43

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	448	20	17	60.0	44
1	80	441	12	20	103.5	44
2	439	408	10	20	82.5	44
3	134	400	18	20	163.0	44
